"Environment and Climate Change Canada"
"Monthly Values for September - 2014"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"CHROME ISLAND","49.472","-124.683","BC","16.0","0",NA,"25.5","0","9.0","0","0.0","0",NA,"57.0","0",NA,"0.0","10","","",NA,"63.2","3.5","1021500"
"COMOX A","49.717","-124.900","BC","15.9","0","1.4","27.2","0","6.7","0","0.0","0",NA,"47.6","0","114.0","0.0","9","",,NA,"67.3","3.2","1021830"
"COURTENAY GRANTHAM","49.763","-124.999","BC","16.2","3",NA,"28.0","3","9.0","3","0.0","3",NA,"56.8","3",NA,"0.0","9","","",NA,"54.3","6.9","1021988"
"COURTENAY PUNTLEDGE","49.686","-125.033","BC","15.9","2",NA,"30.0","1","5.0","1","0.0","1",NA,"25.4","1",NA,"0.0","7","","",NA,"61.9","2.0","1021989"
"ENTRANCE ISLAND","49.209","-123.811","BC","16.1","0",NA,"22.7","0","10.4","0","",,NA,"32.6","0",NA,"","5","",,NA,"60.4","2.9","1022689"
"FANNY ISLAND","50.454","-125.993","BC","14.5","0",NA,"26.6","0","9.2","0","",,NA,"62.4","0",NA,"","8","",,NA,"107.3","1.1","1022795"
"GABRIOLA ISLAND","49.154","-123.734","BC","15.4","0","1.5","26.5","0","3.0","0","0.0","0",NA,"58.0","0","171.0","0.0","7","","",NA,"81.8","2.8","1023042"
"HERIOT BAY SE","50.099","-125.203","BC","16.0","8",NA,"26.0","8","9.5","8","0.0","8",NA,"70.4","8",NA,"0.0","9","","",NA,"46.1","3.1","1023462"
"LITTLE QUALICUM HATCHERY","49.353","-124.512","BC","14.5","4","1.3","28.0","2","2.0","4","0.0","0",NA,"69.0","0","170.0","0.0","9","","",NA,"90.3","0.0","1024638"
"MUD BAY","49.471","-124.794","BC","16.2","1","2.1","28.0","1","7.0","0","0.0","0",NA,"66.4","0","124.0","0.0","8","","",NA,"55.5","3.0","1025240"
"MYRA CREEK","49.576","-125.606","BC","17.5","0",NA,"35.5","0","6.5","0","0.0","0",NA,"143.4","0",NA,"0.0","10","","",NA,"45.3","30.1","1025254"
"NANAIMO A","49.054","-123.870","BC","16.1","0","1.2","30.1","0","4.6","0","0.0","0",NA,"52.8","0","147.0","0.0","7","","",NA,"61.0","4.3","1025370"
"NANAIMO CITY YARD","49.199","-123.988","BC","",,NA,"",,"",,"0.0","0",NA,"55.5","0","150.0","0.0","6","","",NA,"","","10253G0"
"PORT HARDY A","50.681","-127.367","BC","13.8","0",NA,"26.2","0","4.2","0","0.0","0",NA,"95.4","0",NA,"","8","",,NA,"127.4","0.0","1026271"
"QUALICUM BEACH AIRPORT","49.337","-124.394","BC","15.6","2",NA,"28.5","1","5.3","1","",,NA,"29.8","6",NA,"","6","",,NA,"69.5","2.2","1026562"
"QUALICUM R FISH RESEARCH","49.394","-124.617","BC","15.0","4","1.4","26.0","4","5.0","4","0.0","4",NA,"45.3","4",NA,"0.0","8","","",NA,"77.9","0.0","1026565"
"QUINSAM RIVER HATCHERY","50.016","-125.304","BC","15.4","3","1.3","29.0","3","4.5","3","0.0","3",NA,"74.2","3",NA,"0.0","10","","",NA,"70.4","1.0","1026639"
"SISTERS ISLAND","49.487","-124.435","BC","17.0","0",NA,"25.4","0","12.0","0","",,NA,"",,NA,"","","",,NA,"41.6","12.2","1027403"
"ENTRANCE ISLAND","49.209","-123.809","BC","16.0","2",NA,"22.0","2","9.5","2","0.0","2",NA,"47.4","2",NA,"","8","","",NA,"57.5","2.0","102BFHH"
"ALBERNI ROBERTSON CREEK","49.337","-124.982","BC","17.2","2","2.0","33.0","2","4.0","2","0.0","2",NA,"53.9","2",NA,"0.0","7","","",NA,"31.8","9.5","1030230"
"CAPE BEALE LIGHT","48.786","-125.216","BC","15.3","0","2.0","26.0","0","9.0","0","0.0","0",NA,"102.0","0","102.0","0.0","12","","",NA,"85.6","4.1","1031316"
"CARMANAH POINT","48.612","-124.751","BC","",,NA,"",,"",,"0.0","0",NA,"75.6","0","68.0","0.0","13","","",NA,"","","1031402"
"CONUMA RIVER HATCHERY","49.800","-126.418","BC","",,NA,"",,"",,"0.0","4",NA,"135.9","4",NA,"0.0","9","","",NA,"","","1031844"
"ESTEVAN POINT","49.384","-126.551","BC","14.8","0","1.5","22.5","0","9.5","0","0.0","0",NA,"117.0","0","88.0","0.0","12","","",NA,"94.6","0.0","1032730"
"ESTEVAN POINT CS","49.383","-126.543","BC","14.5","0",NA,"22.0","0","9.5","0","",,NA,"116.1","0",NA,"","11","",,NA,"104.2","0.0","1032731"
"GOLD RIVER TOWNSITE","49.779","-126.055","BC","17.8","12","3.0","33.0","12","5.0","12","0.0","12",NA,"23.8","12",NA,"","4","","",NA,"12.6","8.3","1033232"
"LENNARD ISLAND","49.111","-125.923","BC","14.5","0",NA,"22.0","0","9.5","0","0.0","0",NA,"135.4","0","108.0","0.0","11","","",NA,"104.4","0.0","1034600"
"NITINAT RIVER HATCHERY","48.859","-124.655","BC","16.3","1","1.7","32.0","1","4.5","1","0.0","1",NA,"128.7","1",NA,"0.0","9","","",NA,"55.3","5.6","1035612"
"NOOTKA LIGHTSTATION","49.600","-126.617","BC","16.3","0","1.6","23.5","0","11.0","0","0.0","0",NA,"108.4","0","75.0","0.0","10","","",NA,"54.0","3.1","1035614"
"PACHENA POINT","48.723","-125.097","BC","14.6","0","1.7","24.5","0","6.5","0","0.0","0",NA,"151.6","0","129.0","0.0","12","","",NA,"101.5","0.0","1035940"
"PORT ALBERNI COX LAKE","49.202","-124.752","BC","17.0","19","1.8","32.5","19","7.0","19","0.0","19",NA,"17.4","19",NA,"","2","","",NA,"15.7","4.6","1036208"
"PORT ALICE","50.386","-127.455","BC","16.0","2","1.8","26.5","2","7.5","2","0.0","2",NA,"168.2","2",NA,"0.0","11","","",NA,"58.6","1.3","1036240"
"QUATSINO","50.534","-127.653","BC","14.5","13","0.7","22.0","13","8.0","13","0.0","13",NA,"53.0","13",NA,"0.0","5","","",NA,"59.3","0.0","1036570"
"QUATSINO LIGHTSTATION","50.441","-128.033","BC","16.1","0","2.0","25.0","0","10.0","0","0.0","0",NA,"120.4","0","84.0","0.0","12","","",NA,"59.4","1.8","1036572"
"PORT ALBERNI (AUT)","49.317","-124.927","BC","16.3","5",NA,"32.9","5","2.3","5","",,NA,"58.0","6",NA,"","6","",,NA,"46.2","4.8","1036B06"
"SARTINE ISLAND (AUT)","50.821","-128.908","BC","13.7","0",NA,"19.7","0","9.8","0","",,NA,"71.6","1",NA,"","11","",,NA,"130.0","0.0","1037090"
"SOLANDER ISLAND (AUT)","50.112","-127.940","BC","14.3","0",NA,"21.5","0","10.5","0","",,NA,"56.4","1",NA,"","8","",,NA,"110.4","0.0","1037553"
"TAHSIS VILLAGE NORTH","49.932","-126.654","BC","15.8","8",NA,"27.5","8","7.0","8","0.0","8",NA,"138.6","8",NA,"0.0","11","","",NA,"49.0","1.3","1037899"
"TOFINO A","49.082","-125.773","BC","15.1","8","1.7","24.3","8","7.1","8","0.0","8",NA,"108.0","8",NA,"","9","","",NA,"63.8","0.0","1038205"
"UCLUELET KENNEDY CAMP","48.945","-125.527","BC","14.9","0","1.2","26.0","0","5.0","0","0.0","0",NA,"117.6","0","84.0","0.0","12","","",NA,"93.4","0.0","1038332"
"ZEBALLOS MURAUDE CREEK","50.053","-126.779","BC","16.8","0",NA,"31.0","0","8.0","0","0.0","0",NA,"152.8","0",NA,"0.0","12","","",NA,"47.2","12.0","1039035"
"GIBSONS GOWER POINT","49.386","-123.541","BC","16.9","0","1.7","25.5","0","11.0","0","0.0","0",NA,"77.2","0","133.0","0.0","9","","",NA,"42.5","8.7","1043152"
"MERRY ISLAND LIGHTSTATION","49.468","-123.913","BC","17.1","0","1.9","25.0","0","12.0","0","0.0","0",NA,"58.0","0","119.0","0.0","11","","",NA,"31.6","5.1","1045100"
"HOWE SOUND - PAM ROCKS","49.488","-123.299","BC","17.4","0",NA,"26.0","0","11.9","0","",,NA,"79.0","0",NA,"","8","",,NA,"32.4","15.4","10459NN"
"PENDER HARBOUR","49.634","-124.032","BC","",,NA,"",,"",,"0.0","0",NA,"47.7","0",NA,"0.0","9","","",NA,"","","1046115"
"PORT MELLON","49.526","-123.496","BC","16.9","0",NA,"27.5","0","9.0","0","",,NA,"153.0","1",NA,"","7","",,NA,"48.2","14.1","1046332"
"POWELL RIVER A","49.834","-124.500","BC","15.8","0","1.8","29.7","0","5.1","0","0.0","0",NA,"54.2","0","99.0","0.0","9","","",NA,"68.0","3.4","1046391"
"POWELL RIVER","49.835","-124.497","BC","15.6","2",NA,"29.3","2","6.0","0","",,NA,"23.0","2",NA,"","6","",,NA,"69.8","2.3","1046392"
"SECHELT AUT","49.458","-123.715","BC","16.0","0",NA,"29.6","0","7.1","0","",,NA,"38.9","5",NA,"","6","",,NA,"65.5","4.2","1047172"
"SQUAMISH AIRPORT","49.783","-123.161","BC","16.6","0",NA,"30.9","0","5.3","0","",,NA,"66.3","4",NA,"","5","",,NA,"52.5","9.7","10476F0"
"WHISTLER","50.129","-122.955","BC","14.6","7","1.9","30.0","7","0.7","7","0.0","7",NA,"11.6","7",NA,"0.0","3","","",NA,"78.6","0.8","1048898"
"CAPE ST JAMES","51.936","-131.016","BC","14.6","1",NA,"20.9","1","10.9","0","",,NA,"84.6","2",NA,"","11","",,NA,"98.4","0.0","1051351"
"KINDAKUN ROCKS (AUT)","53.316","-132.772","BC","14.7","1",NA,"19.3","1","11.4","0","",,NA,"96.2","3",NA,"","12","",,NA,"96.5","0.0","1054222"
"LANGARA","54.255","-133.058","BC","13.9","0","1.7","18.7","0","10.0","0","0.0","0","0.0","155.7","0","82.0","0.0","13","",,NA,"121.9","0.0","1054500"
"LANGARA ISLAND RCS","54.255","-133.058","BC","13.6","1",NA,"18.3","1","10.0","0","",,NA,"149.4","3",NA,"","15","",,NA,"127.6","0.0","1054503"
"MASSET A","54.000","-132.167","BC","13.5","0",NA,"20.0","0","3.7","0","0.0","0",NA,"129.8","0",NA,"0.0","17","","",NA,"133.8","0.0","1054925"
"ROSE SPIT (AUT)","54.159","-131.661","BC","14.0","0",NA,"18.2","0","7.1","0","",,NA,"103.7","1",NA,"","11","",,NA,"120.5","0.0","1056869"
"SANDSPIT A","53.254","-131.813","BC","14.7","0","1.5","21.0","0","7.5","0","0.0","0",NA,"106.7","0","128.0","0.0","11","","",NA,"99.1","0.0","1057050"
"SANDSPIT AIRPORT AUTO","53.250","-131.813","BC","14.7","1",NA,"21.2","1","7.8","0","",,NA,"80.6","1",NA,"","8","",,NA,"94.3","0.0","1057051"
"SANDSPIT","53.254","-131.814","BC","14.9","1",NA,"21.1","1","9.1","1","",,NA,"0.0","1",NA,"","0","",,NA,"90.8","0.0","1057052"
"SEWALL MASSET INLET","53.764","-132.299","BC","14.5","2",NA,"21.5","2","7.0","2","0.0","2",NA,"130.6","2",NA,"0.0","17","","",NA,"99.3","0.0","105PA91"
"ADDENBROKE ISLAND","51.604","-127.864","BC","15.0","0","2.0","21.5","0","9.0","0","0.0","0",NA,"114.4","0","50.0","0.0","13","","",NA,"90.5","0.0","1060080"
"BELLA BELLA","52.185","-128.157","BC","14.9","1",NA,"25.2","1","4.9","1","",,NA,"103.6","1",NA,"","12","",,NA,"91.2","0.0","1060815"
"BELLA COOLA A","52.388","-126.596","BC","16.1","1","2.7","27.3","1","4.9","1","0.0","1",NA,"44.6","1",NA,"0.0","10","","",NA,"57.8","2.8","1060841"
"BOAT BLUFF","52.643","-128.524","BC","15.1","0","2.2","24.0","0","10.0","0","0.0","0",NA,"148.8","0","41.0","0.0","13","","",NA,"87.9","0.5","1060901"
"BONILLA ISLAND","53.493","-130.638","BC","13.0","0","0.3","18.5","0","8.0","0","0.0","0",NA,"95.2","0","57.0","0.0","11","","",NA,"150.0","0.0","1060902"
"BONILLA ISLAND (AUT)","53.493","-130.639","BC","12.8","0",NA,"18.4","0","8.3","0","",,NA,"66.2","1",NA,"","9","",,NA,"155.9","0.0","1060R0K"
"CATHEDRAL POINT (AUT)","52.187","-127.471","BC","15.8","0",NA,"23.0","0","10.8","0","",,NA,"146.6","1",NA,"","10","",,NA,"67.7","1.8","1061458"
"CUMSHEWA ISLAND","53.030","-131.602","BC","14.5","0",NA,"20.7","0","10.3","0","",,NA,"77.2","25",NA,"","5","",,NA,"105.4","0.0","1062251"
"DRYAD POINT","52.185","-128.112","BC","15.3","0","1.7","23.0","0","8.5","0","0.0","0",NA,"100.4","0","48.0","0.0","11","","",NA,"82.0","0.0","1062544"
"EGG ISLAND","51.247","-127.835","BC","13.6","0","1.4","22.0","0","7.0","0","0.0","0",NA,"63.8","0","41.0","0.0","10","","",NA,"133.0","0.0","1062646"
"GREEN ISLAND","54.569","-130.708","BC","13.4","1","1.1","18.5","1","9.0","1","0.0","1",NA,"133.0","1",NA,"0.0","14","","",NA,"132.7","0.0","1063298"
"GREY ISLET (AUT)","54.580","-130.698","BC","13.0","0",NA,"17.4","0","8.5","0","",,NA,"75.2","2",NA,"","11","",,NA,"149.4","0.0","1063303"
"HERBERT ISLAND (AUT)","50.940","-127.632","BC","13.3","0",NA,"21.6","0","7.2","0","",,NA,"47.4","0",NA,"","8","",,NA,"141.7","0.0","1063461"
"HOLLAND ROCK","54.172","-130.361","BC","12.6","1",NA,"18.6","1","7.8","0","",,NA,"61.0","1",NA,"","12","",,NA,"155.6","0.0","1063496"
"IVORY ISLAND","52.270","-128.407","BC","14.8","0","1.6","20.5","0","8.5","0","0.0","0",NA,"94.6","0","44.0","0.0","12","","",NA,"96.1","0.0","1063690"
"KEMANO","53.563","-127.943","BC","13.5","0","0.8","27.0","0","3.5","0","0.0","0",NA,"86.0","0","53.0","0.0","15","","",NA,"135.8","0.0","1064020"
"KITIMAT TOWNSITE","54.054","-128.634","BC","13.9","1","1.4","26.5","1","4.0","1","0.0","1",NA,"114.3","1",NA,"0.0","11","","",NA,"118.4","0.3","1064320"
"KITIMAT 2","54.010","-128.705","BC","14.1","2","0.9","26.0","2","0.0","2","0.0","2",NA,"126.3","2",NA,"0.0","12","","",NA,"108.8","0.3","1064321"
"LUCY ISLAND LIGHTSTATION","54.296","-130.609","BC","13.3","1",NA,"19.7","1","8.3","0","",,NA,"",,NA,"","","",,NA,"137.3","0.0","1064728"
"MCINNES ISLAND","52.262","-128.719","BC","13.2","29","0.1","15.2","29","11.2","28","",,NA,"",,NA,"","","",,NA,"4.8","0.0","1065010"
"PRINCE RUPERT","54.286","-130.445","BC","13.4","22",NA,"18.7","20","7.3","15","",,NA,"56.8","20",NA,"","4","",,NA,"36.5","0.0","1066482"
"PRINCE RUPERT MONT CIRC","54.320","-130.290","BC","",,NA,"",,"",,"0.0","11",NA,"223.6","11",NA,"0.0","9","","",NA,"","","1066488"
"STEWART A","55.936","-129.985","BC","12.5","0","1.4","21.5","0","4.9","0","0.0","0",NA,"250.5","0","115.0","0.0","14","","",NA,"165.8","0.0","1067742"
"TERRACE PCC","54.502","-128.625","BC","14.8","1","2.1","26.0","1","5.5","1","0.0","1",NA,"49.6","1",NA,"0.0","10","","",NA,"94.5","0.8","1068131"
"TERRACE A","54.469","-128.578","BC","13.6","0",NA,"25.4","0","4.8","0","0.0","0",NA,"75.4","1",NA,"","12","",,NA,"131.3","0.1","1068134"
"TRIPLE ISLAND","54.295","-130.880","BC","13.4","0",NA,"17.5","0","8.5","0","0.0","0",NA,"75.8","0",NA,"0.0","13","","",NA,"138.0","0.0","1068250"
"KITIMAT HATCHERY","54.044","-128.682","BC","13.7","14",NA,"25.5","14","5.5","14","0.0","14",NA,"71.7","14",NA,"0.0","6","","",NA,"68.4","0.0","106D289"
"EQUITY SILVER","54.199","-126.277","BC","8.8","0","1.5","22.0","0","-5.0","0","0.5","0","27.0","36.7","0","65.0","0.0","8","","",NA,"277.4","0.0","1072692"
"HOUSTON","54.396","-126.668","BC","12.7","2",NA,"28.0","2","-3.5","2","0.0","2",NA,"17.6","2",NA,"0.0","5","","",NA,"148.5","0.0","1073615"
"NASS CAMP","55.238","-129.030","BC","13.2","0","1.9","25.5","0","0.5","0","0.0","0",NA,"82.0","0","70.0","0.0","13","","",NA,"143.5","0.0","1075384"
"SMITHERS","54.825","-127.183","BC","11.6","1",NA,"28.0","1","-2.3","1","",,NA,"13.8","1",NA,"","4","",,NA,"184.4","0.0","1077499"
"SMITHERS A","54.825","-127.183","BC","12.1","0","2.2","28.1","0","-2.2","0","0.0","0",NA,"24.8","0","46.0","0.0","7","","",NA,"177.5","0.0","1077500"
"SMITHERS AIRPORT AUTO","54.824","-127.189","BC","12.0","0",NA,"28.2","0","-1.6","0","",,NA,"17.2","0",NA,"","4","",,NA,"179.8","0.0","1077501"
"SUSKWA VALLEY","55.289","-127.171","BC","10.1","0","0.5","25.5","0","-3.5","0","0.0","0","0.0","69.7","0","86.0","0.0","12","","",NA,"236.5","0.0","107G879"
"OOTSA L SKINS L SPILLWAY","53.772","-125.997","BC","10.9","0","1.1","26.0","0","-3.5","0","0.0","0","0.0","24.7","0","67.0","0.0","8","","",NA,"214.5","0.0","1085835"
"OOTSA LAKESKINS LAKE CLIMATE","53.772","-125.997","BC","11.5","0",NA,"25.0","0","-3.0","0","",,NA,"14.3","0",NA,"","6","",,NA,"194.6","0.0","1085836"
"PEMBERTON AIRPORT CS","50.306","-122.734","BC","16.3","0",NA,"32.8","0","1.1","0","",,NA,"31.4","0",NA,"","6","",,NA,"56.9","5.6","1086082"
"PUNTZI MOUNTAIN (AUT)","52.114","-124.136","BC","11.1","0",NA,"28.7","0","-7.1","0","",,NA,"5.3","0",NA,"","2","",,NA,"207.4","0.0","1086558"
"TATLAYOKO LAKE RCS","51.675","-124.403","BC","11.9","1",NA,"29.3","1","-7.4","0","",,NA,"8.6","1",NA,"","1","",,NA,"177.1","0.0","1088015"
"BARKERVILLE","53.069","-121.515","BC","9.1","0","1.0","24.0","0","-5.0","0","0.0","0","0.0","49.5","0","61.0","0.0","10","","",NA,"267.5","0.0","1090660"
"BURNS LAKE DECKER LAKE","54.383","-125.959","BC","9.8","0",NA,"26.5","0","-8.5","0","",,NA,"21.2","0",NA,"","7","",,NA,"247.3","0.0","1091174"
"CRESCENT SPUR","53.600","-120.700","BC","11.5","0",NA,"25.5","0","-3.0","0","0.0","0",NA,"82.0","0",NA,"0.0","14","","",NA,"193.6","0.0","1092120"
"FORT ST JAMES","54.455","-124.286","BC","10.4","13","0.2","20.5","13","-4.0","13","0.0","9",NA,"2.8","9",NA,"0.0","1","","",NA,"128.8","0.0","1092970"
"FORT ST JAMES AUTO","54.455","-124.286","BC","11.7","0",NA,"26.3","0","-3.6","0","",,NA,"22.6","1",NA,"","5","",,NA,"189.3","0.2","1092975"
"HIXON","53.531","-122.699","BC","12.9","7","1.3","30.0","5","-4.5","7","0.0","3",NA,"21.8","3",NA,"0.0","6","","",NA,"119.6","1.5","1093474"
"HORSEFLY LAKE GRUHS LAKE","52.363","-121.364","BC","10.0","16","-0.7","25.5","16","-4.0","16","0.0","16",NA,"21.6","16",NA,"","4","","",NA,"111.6","0.0","1093600"
"MCLEESE LAKE GRANITE MT","52.531","-122.286","BC","11.0","2",NA,"26.0","1","-7.0","1","0.0","1",NA,"13.2","1",NA,"0.0","5","","",NA,"197.5","0.5","1095018"
"PRINCE GEORGE","53.884","-122.678","BC","11.1","0",NA,"28.0","0","-6.0","0","",,NA,"52.8","0",NA,"","8","",,NA,"206.2","0.0","1096439"
"PRINCE GEORGE AIRPORT AUTO","53.889","-122.672","BC","11.1","0",NA,"28.0","0","-6.0","0","",,NA,"48.1","0",NA,"","8","",,NA,"206.2","0.0","1096453"
"PRINCE GEORGE STP","53.880","-122.768","BC","11.4","6","0.2","26.0","6","-3.0","6","0.0","6",NA,"35.0","6",NA,"0.0","4","","",NA,"158.2","0.0","1096468"
