"Environment and Climate Change Canada"
"Monthly Values for August - 2012"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"QUATSINO LIGHTSTATION","50.441","-128.033","BC","16.2","0","0.6","29.0","0","10.5","0","0.0","0",NA,"60.0","0","54.0","0.0","9","","",NA,"67.6","12.1","1036572"
"PORT ALBERNI (AUT)","49.317","-124.926","BC","18.6","0",NA,"36.3","0","5.2","0","",,NA,"8.4","0",NA,"","4","",,NA,"32.7","50.4","1036B06"
"SARTINE ISLAND (AUT)","50.821","-128.908","BC","13.2","2",NA,"17.4","2","10.3","0","",,NA,"25.4","6",NA,"","7","",,NA,"137.9","0.0","1037090"
"SOLANDER ISLAND (AUT)","50.112","-127.940","BC","13.7","4",NA,"20.7","4","10.4","0","",,NA,"0.0","10",NA,"","0","",,NA,"116.3","0.0","1037553"
"TAHSIS VILLAGE NORTH","49.932","-126.654","BC","17.3","9",NA,"32.0","9","7.0","9","0.0","9",NA,"41.4","9",NA,"0.0","5","","",NA,"34.4","19.1","1037899"
"TOFINO A","49.082","-125.773","BC","15.7","0","0.7","29.2","0","7.5","0","0.0","0",NA,"13.8","0","16.0","0.0","5","","",NA,"76.2","6.0","1038205"
"UCLUELET KENNEDY CAMP","48.945","-125.527","BC","15.6","0","0.5","28.0","0","6.5","0","0.0","0",NA,"19.8","0","23.0","0.0","4","","",NA,"80.2","4.6","1038332"
"ZEBALLOS MURAUDE CREEK","50.053","-126.779","BC","17.4","0",NA,"33.0","0","8.5","0","0.0","0",NA,"54.6","0",NA,"0.0","8","","",NA,"47.2","28.4","1039035"
"BOWEN ISLAND BOWEN BAY","49.365","-123.420","BC","",,NA,"",,"",,"0.0","24",NA,"1.2","24",NA,"","1","","",NA,"","","104090R"
"GIBSONS GOWER POINT","49.386","-123.541","BC","19.8","19","1.9","27.0","19","14.0","19","0.0","19",NA,"3.2","19",NA,"","1","","",NA,"1.0","22.3","1043152"
"MERRY ISLAND LIGHTSTATION","49.468","-123.913","BC","19.6","0","1.4","27.5","0","13.5","0","0.0","0",NA,"3.2","0","9.0","0.0","1","","",NA,"2.8","52.5","1045100"
"HOWE SOUND - PAM ROCKS","49.488","-123.299","BC","19.4","0",NA,"28.0","0","12.4","0","",,NA,"",,NA,"","","",,NA,"7.6","50.7","10459NN"
"PENDER HARBOUR","49.634","-124.032","BC","",,NA,"",,"",,"0.0","0",NA,"7.8","0",NA,"0.0","2","","",NA,"","","1046115"
"PORT MELLON","49.526","-123.496","BC","20.2","0",NA,"33.2","0","10.1","0","",,NA,"0.6","0",NA,"","0","",,NA,"10.4","79.3","1046332"
"POWELL RIVER A","49.834","-124.500","BC","17.8","0","0.6","32.0","0","6.7","0","0.0","0",NA,"7.0","0","15.0","0.0","1","","",NA,"35.5","30.3","1046391"
"POWELL RIVER","49.835","-124.497","BC","17.6","0",NA,"31.9","0","6.9","0","",,NA,"10.3","0",NA,"","3","",,NA,"38.8","27.0","1046392"
"SECHELT AUT","49.458","-123.715","BC","18.3","1",NA,"31.6","1","8.7","0","",,NA,"5.0","2",NA,"","1","",,NA,"26.6","34.6","1047172"
"SQUAMISH AIRPORT","49.783","-123.161","BC","19.1","0",NA,"34.8","0","7.1","0","",,NA,"8.9","0",NA,"","5","",,NA,"22.0","56.1","10476F0"
"WHISTLER","50.129","-122.955","BC","18.0","1","1.6","34.8","1","4.6","1","0.0","1",NA,"22.6","1",NA,"0.0","5","","",NA,"41.4","41.7","1048898"
"CAPE ST JAMES CS","51.936","-131.016","BC","13.5","0",NA,"18.1","0","10.1","0","",,NA,"40.8","2",NA,"","7","",,NA,"140.3","0.0","1051351"
"KINDAKUN ROCKS (AUT)","53.316","-132.772","BC","13.5","0",NA,"17.1","0","10.3","0","",,NA,"47.0","2",NA,"","8","",,NA,"138.9","0.0","1054222"
"LANGARA","54.255","-133.058","BC","13.1","0","-0.5","17.0","0","8.8","0","0.0","0",NA,"85.6","0","64.0","0.0","14","",,NA,"152.2","0.0","1054500"
"LANGARA ISLAND RCS","54.255","-133.058","BC","13.0","10",NA,"16.9","10","9.0","10","",,NA,"56.2","10",NA,"","6","",,NA,"105.9","0.0","1054503"
"MASSET A","54.000","-132.167","BC","13.8","0",NA,"20.5","0","6.0","0","0.0","0",NA,"47.0","0",NA,"0.0","12","","",NA,"130.5","0.0","1054925"
"ROSE SPIT (AUT)","54.159","-131.661","BC","13.5","1",NA,"18.4","1","5.5","0","",,NA,"31.2","6",NA,"","4","",,NA,"134.0","0.0","1056869"
"SANDSPIT A","53.254","-131.813","BC","14.3","0","-0.8","20.0","0","8.5","0","0.0","0",NA,"17.0","0","27.0","0.0","6","","",NA,"113.5","0.0","1057050"
"SANDSPIT","53.254","-131.814","BC","14.5","3",NA,"19.2","3","9.6","2","",,NA,"10.7","3",NA,"","2","",,NA,"98.2","0.0","1057052"
"SANDSPIT AWOS","53.254","-131.814","BC","14.8","1",NA,"19.5","1","10.0","0","",,NA,"6.5","0",NA,"","2","",,NA,"96.6","0.0","1057055"
"SEWALL MASSET INLET","53.764","-132.297","BC","15.4","5",NA,"25.5","5","6.0","5","0.0","5",NA,"30.9","5",NA,"0.0","9","","",NA,"68.4","0.0","105PA91"
"ADDENBROKE ISLAND","51.604","-127.864","BC","15.3","0","0.0","23.0","0","9.0","0","0.0","0",NA,"101.8","0","74.0","0.0","11","","",NA,"85.0","0.0","1060080"
"BELLA BELLA","52.185","-128.157","BC","15.3","2",NA,"28.0","2","7.0","0","",,NA,"83.0","3",NA,"","6","",,NA,"82.1","3.3","1060815"
"BELLA COOLA A","52.388","-126.596","BC","17.5","0","0.6","32.1","0","3.0","0","0.0","0",NA,"28.9","0","48.0","0.0","8","","",NA,"45.4","31.1","1060841"
"BOAT BLUFF","52.643","-128.524","BC","15.6","0","0.5","28.5","0","8.5","0","0.0","0",NA,"134.2","0","58.0","0.0","12","","",NA,"83.4","8.9","1060901"
"BONILLA ISLAND","53.493","-130.638","BC","14.0","0","0.0","18.5","0","10.0","0","0.0","0",NA,"44.8","0","40.0","0.0","9","","",NA,"124.6","0.0","1060902"
"BONILLA ISLAND (AUT)","53.500","-130.633","BC","13.5","0",NA,"17.6","0","10.2","0","",,NA,"13.0","5",NA,"","4","",,NA,"138.4","0.0","1060R0K"
"CATHEDRAL POINT (AUT)","52.187","-127.470","BC","16.8","0",NA,"26.6","0","9.7","0","",,NA,"73.4","2",NA,"","8","",,NA,"57.5","19.8","1061458"
"CUMSHEWA ISLAND","53.030","-131.601","BC","14.3","0",NA,"19.0","0","10.2","0","",,NA,"",,NA,"","","",,NA,"113.3","0.0","1062251"
"DRYAD POINT","52.185","-128.112","BC","15.6","0","-0.2","25.5","0","9.5","0","0.0","0",NA,"104.8","0","72.0","0.0","10","","",NA,"76.2","2.9","1062544"
"EGG ISLAND","51.247","-127.835","BC","14.3","18","0.4","18.0","18","10.5","18","0.0","18",NA,"25.2","18",NA,"","2","","",NA,"47.9","0.0","1062646"
"GREEN ISLAND","54.569","-130.708","BC","14.6","0","-0.2","22.0","0","10.5","0","0.0","0",NA,"64.8","0","39.0","0.0","9","","",NA,"106.8","0.0","1063298"
"GREY ISLET (AUT)","54.580","-130.698","BC","14.2","0",NA,"20.3","0","10.3","0","",,NA,"49.6","3",NA,"","6","",,NA,"118.6","0.0","1063303"
"HERBERT ISLAND (AUT)","50.940","-127.647","BC","12.8","0",NA,"18.4","0","8.0","0","",,NA,"37.6","8",NA,"","4","",,NA,"162.2","0.0","1063461"
"HOLLAND ROCK","54.173","-130.361","BC","13.0","2",NA,"17.9","2","8.9","2","",,NA,"34.2","8",NA,"","6","",,NA,"146.4","0.0","1063496"
"IVORY ISLAND","52.270","-128.407","BC","14.9","0","0.0","20.5","0","9.5","0","0.0","0",NA,"120.8","0","74.0","0.0","9","","",NA,"97.5","0.0","1063690"
"KEMANO","53.563","-127.943","BC","16.4","0","0.0","32.0","0","3.5","0","0.0","0",NA,"50.4","0","66.0","0.0","6","","",NA,"64.1","15.0","1064020"
"KITIMAT TOWNSITE","54.054","-128.634","BC","17.4","0","0.9","31.0","0","7.0","0","0.0","0",NA,"57.7","0","60.0","0.0","10","","",NA,"45.5","26.0","1064320"
"KITIMAT 2","54.010","-128.705","BC","17.0","3","0.0","30.0","3","6.0","3","0.0","3",NA,"49.3","3",NA,"0.0","6","","",NA,"52.4","24.7","1064321"
"KITIMAT 3","54.065","-128.641","BC","",,NA,"",,"",,"0.0","1",NA,"58.2","1",NA,"0.0","9","","",NA,"","","1064322"
"LUCY ISLAND LIGHTSTATION","54.359","-130.729","BC","13.8","1",NA,"23.9","1","9.4","1","",,NA,"",,NA,"","","",,NA,"126.3","0.0","1064728"
"MCINNES ISLAND","52.262","-128.719","BC","",,"","",,"13.4","30","",,NA,"",,NA,"","","",,NA,"","","1065010"
"PRINCE RUPERT","54.286","-130.445","BC","13.9","0",NA,"20.8","0","8.4","0","",,NA,"61.1","1",NA,"","8","",,NA,"125.6","0.0","1066482"
"PRINCE RUPERT MONT CIRC","54.320","-130.290","BC","",,NA,"",,"",,"0.0","15",NA,"80.1","15",NA,"0.0","10","","",NA,"","","1066488"
"STEWART A","55.936","-129.985","BC","14.5","0","0.2","25.3","0","8.4","0","0.0","0","0.0","67.5","0","55.0","0.0","12","","",NA,"110.1","0.7","1067742"
"STUIE TWEEDSMUIR LODGE","52.368","-126.067","BC","19.0","0","1.0","33.5","0","6.0","0","0.0","0",NA,"18.4","0","61.0","0.0","6","","",NA,"29.1","59.1","1067776"
"TERRACE A","54.466","-128.578","BC","16.9","0","0.5","31.0","0","5.6","0","0.0","0",NA,"49.8","0","81.0","0.0","10","",,NA,"62.3","27.3","1068130"
"TERRACE PCC","54.502","-128.625","BC","17.3","0","0.5","30.5","0","8.5","0","0.0","0",NA,"60.2","0","105.0","0.0","8","","",NA,"49.7","27.5","1068131"
"TRIPLE ISLAND","54.295","-130.880","BC","13.7","0",NA,"18.0","0","10.0","0","0.0","0",NA,"41.2","0",NA,"0.0","7","","",NA,"133.9","0.0","1068250"
"KITIMAT HATCHERY","54.044","-128.682","BC","16.4","15",NA,"29.0","15","9.0","15","0.0","15",NA,"37.6","15",NA,"","5","","",NA,"33.5","7.4","106D289"
"EQUITY SILVER","54.199","-126.277","BC","12.0","1","0.5","27.0","1","0.5","1","0.0","1",NA,"67.3","1",NA,"","8","","",NA,"179.7","0.0","1072692"
"HOUSTON","54.396","-126.668","BC","16.3","2",NA,"35.0","2","1.5","2","0.0","2",NA,"32.0","2",NA,"0.0","7","","",NA,"75.8","25.5","1073615"
"NASS CAMP","55.238","-129.029","BC","15.7","0","0.4","29.5","0","5.0","0","0.0","0",NA,"68.2","0","88.0","0.0","10","","",NA,"77.2","6.1","1075384"
"SMITHERS","54.825","-127.183","BC","14.5","3",NA,"29.4","3","1.2","2","",,NA,"13.5","4",NA,"","8","",,NA,"103.3","4.3","1077499"
"SMITHERS A","54.825","-127.183","BC","15.3","0","0.7","32.2","0","1.1","0","0.0","0",NA,"16.5","0","38.0","0.0","5","","",NA,"94.4","10.3","1077500"
"TOPLEY LANDING","54.816","-126.163","BC","15.1","0","1.0","31.0","0","3.5","0","0.0","0",NA,"26.6","0","63.0","0.0","8","","",NA,"100.3","11.5","1078209"
"SUSKWA VALLEY","55.289","-127.171","BC","14.5","0","0.6","31.0","0","2.5","0","0.0","0",NA,"45.2","0","75.0","0.0","8","","",NA,"111.8","3.8","107G879"
"OOTSA L SKINS L SPILLWAY","53.772","-125.997","BC","15.0","3","1.4","29.0","0","4.5","3","0.0","0",NA,"17.0","0","49.0","0.0","5","","",NA,"86.3","3.2","1085835"
"OOTSA LAKESKINS LAKE CLIMATE","53.772","-125.997","BC","14.7","0",NA,"27.9","0","2.5","0","",,NA,"15.0","1",NA,"","3","",,NA,"106.3","4.2","1085836"
"PEMBERTON AIRPORT CS","50.306","-122.734","BC","20.0","0",NA,"38.2","0","5.2","0","",,NA,"20.4","0",NA,"","2","",,NA,"20.4","82.4","1086082"
"PUNTZI MOUNTAIN (AUT)","52.114","-124.136","BC","15.2","0",NA,"33.6","0","0.8","0","",,NA,"44.8","0",NA,"","5","",,NA,"102.3","15.2","1086558"
"TATLAYOKO LAKE RCS","51.675","-124.403","BC","15.0","0",NA,"34.8","0","0.4","0","",,NA,"20.7","2",NA,"","6","",,NA,"100.6","8.8","1088015"
"BARKERVILLE","53.069","-121.515","BC","13.4","1","1.2","29.5","1","0.0","1","0.0","1",NA,"76.4","1",NA,"0.0","12","","",NA,"144.3","5.1","1090660"
"BURNS LAKE DECKER LAKE","54.383","-125.959","BC","13.0","2",NA,"31.9","2","-2.1","1","",,NA,"19.2","2",NA,"","6","",,NA,"147.8","1.7","1091174"
"CRESCENT SPUR","53.600","-120.700","BC","15.3","0",NA,"30.0","0","3.0","0","0.0","0",NA,"97.4","0",NA,"0.0","14","","",NA,"96.4","12.7","1092120"
"FORT ST JAMES","54.455","-124.286","BC","14.7","17","-0.1","27.0","17","3.0","17","0.0","12",NA,"17.4","12",NA,"","6","","",NA,"47.0","1.3","1092970"
"HIXON","53.531","-122.699","BC","17.7","6","1.5","35.5","6","5.0","6","0.0","6",NA,"51.0","6",NA,"0.0","9","","",NA,"40.2","31.5","1093474"
"HORSEFLY LAKE GRUHS LAKE","52.363","-121.364","BC","16.6","9","1.6","32.0","9","5.0","9","0.0","9",NA,"19.7","9",NA,"0.0","6","","",NA,"46.2","15.2","1093600"
"MCLEESE LAKE FRASERVIEW","52.380","-122.374","BC","19.4","0","2.2","38.0","0","2.5","0","0.0","0",NA,"15.9","0","38.0","0.0","6","","",NA,"28.2","70.5","1095015"
