"Environment and Climate Change Canada"
"Monthly Values for November - 2010"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"PORT RENFREW","48.591","-124.326","BC","5.3","0","-0.9","14.5","0","-10.0","0","30.0","0","703.0","408.2","0","70.0","0.0","25","","",NA,"382.4","0.0","1016335"
"SAANICHTON CDA","48.622","-123.419","BC","5.2","1","-1.4","15.5","0","-8.5","1","18.4","0","######","101.6","0","65.0","0.0","16","","",NA,"371.7","0.0","1016940"
"SALTSPRING ST MARY'S L","48.888","-123.546","BC","5.6","3","-1.0","14.5","3","-6.0","3","5.5","3",NA,"118.9","3",NA,"","17","","",NA,"335.1","0.0","1016995"
"SAANICHTON MT NEWTON","48.598","-123.427","BC","",,NA,"",,"",,"0.0","25",NA,"27.6","25",NA,"0.0","5","","",NA,"","","1016RM0"
"SATURNA CAPMON CS","48.775","-123.128","BC","4.4","0",NA,"14.8","0","-9.1","0","",,NA,"",,NA,"","","",,NA,"407.5","0.0","1017099"
"SATURNA ISLAND CS","48.784","-123.045","BC","6.2","1",NA,"13.8","0","-6.5","1","",,NA,"73.8","1",NA,"","15","",,NA,"341.5","0.0","1017101"
"SHAWNIGAN LAKE","48.647","-123.626","BC","4.2","0","-1.4","16.5","0","-9.0","0","39.6","0","353.0","169.6","0","75.0","7.0","19","","",NA,"413.4","0.0","1017230"
"SHERINGHAM POINT","48.377","-123.921","BC","6.2","0",NA,"15.1","0","-7.0","0","",,NA,"141.6","2",NA,"","15","",,NA,"354.1","0.0","1017254"
"VICTORIA UNIVERSITY CS","48.457","-123.305","BC","6.1","0",NA,"16.1","0","-9.5","0","",,NA,"64.8","0",NA,"","11","",,NA,"356.1","0.0","1018598"
"VICTORIA FRANCIS PARK","48.476","-123.443","BC","",,NA,"",,"",,"9.3","19",NA,"55.3","19",NA,"","10","","",NA,"","","1018605"
"VICTORIA GONZALES CS","48.413","-123.325","BC","6.0","0",NA,"14.7","0","-6.9","0","",,NA,"55.2","0",NA,"","13","",,NA,"361.1","0.0","1018611"
"VICTORIA HIGHLAND","48.509","-123.508","BC","3.6","2","-1.7","12.0","2","-10.0","1","31.0","2",NA,"88.2","2",NA,"2.0","18","","",NA,"402.4","0.0","1018616"
"VICTORIA INT'L A","48.647","-123.426","BC","5.0","0","-1.4","16.2","0","-10.5","0","19.6","0","415.0","119.5","0","78.0","0.0","18","68.9","0","95.0","391.1","0.0","1018620"
"WILLIAM HEAD","48.340","-123.539","BC","6.5","0","-0.8","18.0","0","-7.0","0","5.0","0","208.0","82.6","0","45.0","0.0","17","","",NA,"344.7","0.0","1018935"
"VICTORIA HARTLAND CS","48.534","-123.459","BC","4.4","0",NA,"15.0","0","-10.0","0","",,NA,"145.0","0",NA,"","16","",,NA,"409.3","0.0","1018FJ5"
"BALLENAS ISLAND","49.350","-124.160","BC","6.4","0",NA,"14.8","0","-4.2","0","",,NA,"116.4","0",NA,"","17","",,NA,"347.9","0.0","1020590"
"CAMPBELL RIVER A","49.951","-125.271","BC","3.3","0","-1.0","13.4","0","-9.2","0","15.8","0","150.0","214.4","0","92.0","0.0","21","","",NA,"440.2","0.0","1021261"
"CAPE MUDGE","49.998","-125.195","BC","5.0","0","-0.8","13.0","0","-7.0","0","14.0","0","235.0","245.6","0","99.0","0.0","21","","",NA,"391.4","0.0","1021330"
"CHATHAM POINT","50.333","-125.433","BC","5.0","0","-0.7","12.5","0","-6.5","0","8.0","0","130.0","239.1","0","69.0","0.0","20","","",NA,"389.6","0.0","1021480"
"COMOX A","49.717","-124.900","BC","4.2","0","-1.5","13.2","0","-7.7","0","16.8","0","204.0","208.2","0","104.0","0.0","18","53.9","1",NA,"414.1","0.0","1021830"
"CORTES ISLAND TIBER BAY","50.071","-124.949","BC","4.7","5",NA,"13.5","5","-8.5","5","1.2","5",NA,"143.5","5",NA,"0.0","18","","",NA,"333.5","0.0","1021960"
"COURTENAY PUNTLEDGE","49.686","-125.033","BC","2.8","5",NA,"14.0","5","-9.5","3","7.5","5",NA,"177.7","5",NA,"0.0","15","","",NA,"380.7","0.0","1021989"
"ENTRANCE ISLAND CS","49.217","-123.800","BC","6.5","0",NA,"14.6","0","-4.2","0","",,NA,"78.2","0",NA,"","16","",,NA,"344.6","0.0","1022689"
"FANNY ISLAND","50.453","-125.992","BC","3.8","13",NA,"12.4","13","-6.4","11","",,NA,"113.8","14",NA,"","8","",,NA,"241.9","0.0","1022795"
"HERIOT BAY SE","50.099","-125.203","BC","4.4","0",NA,"12.5","0","-8.5","0","5.4","0",NA,"184.8","0",NA,"0.0","20","","",NA,"408.8","0.0","1023462"
"MYRA CREEK","49.576","-125.606","BC","2.0","2",NA,"12.0","2","-11.0","1","34.0","2",NA,"279.1","2",NA,"0.0","20","","",NA,"446.9","0.0","1025254"
"NANAIMO A","49.054","-123.870","BC","4.2","0","-1.3","17.3","0","-12.6","0","35.6","0","334.0","164.6","0","83.0","0.0","20","","",NA,"412.9","0.0","1025370"
"NANAIMO CITY YARD","49.199","-123.988","BC","",,NA,"",,"",,"14.0","0","217.0","153.9","0","83.0","0.0","21","","",NA,"","","10253G0"
"PINE ISLAND","50.976","-127.728","BC","6.3","0","-0.9","17.5","0","-4.0","0","21.0","0","######","273.2","0","78.0","0.0","22","","",NA,"351.4","0.0","1026170"
"PORT HARDY A","50.680","-127.366","BC","4.5","0","-1.0","15.3","0","-5.9","0","5.2","0","133.0","207.2","0","66.0","0.0","19","",,NA,"403.8","0.0","1026270"
"QUALICUM BEACH AIRPORT","49.337","-124.394","BC","3.9","0",NA,"16.2","0","-9.5","0","",,NA,"118.8","0",NA,"","14","",,NA,"421.9","0.0","1026562"
"QUALICUM R FISH RESEARCH","49.394","-124.617","BC","4.7","1","-0.9","15.0","1","-9.0","1","15.2","1",NA,"161.0","1",NA,"0.0","20","","",NA,"385.6","0.0","1026565"
"QUINSAM RIVER HATCHERY","50.016","-125.304","BC","2.2","10","-2.6","11.0","9","-9.0","2","4.0","1",NA,"255.8","1",NA,"0.0","21","","",NA,"315.5","0.0","1026639"
"SISTERS ISLAND","49.487","-124.435","BC","6.6","0",NA,"15.0","0","-5.2","0","",,NA,"",,NA,"","","",,NA,"341.9","0.0","1027403"
"ENTRANCE ISLAND","49.209","-123.809","BC","6.4","0",NA,"14.5","0","-4.0","0","4.9","0",NA,"114.1","0",NA,"0.0","22","","",NA,"347.7","0.0","102BFHH"
"ALBERNI ROBERTSON CREEK","49.337","-124.982","BC","4.5","4","0.0","12.5","4","-6.5","4","0.0","4",NA,"178.2","4",NA,"0.0","18","","",NA,"350.4","0.0","1030230"
"CAPE BEALE LIGHT","48.786","-125.216","BC","6.7","0","-0.8","16.0","0","-7.5","0","2.4","0","90.0","294.6","0","69.0","0.0","24","","",NA,"338.3","0.0","1031316"
"CAPE SCOTT","50.782","-128.427","BC","6.4","2","-0.9","18.0","2","-4.0","2","4.0","2",NA,"247.0","2",NA,"","19","","",NA,"324.7","0.0","1031353"
"CARMANAH POINT","48.612","-124.751","BC","",,NA,"",,"",,"5.2","0","126.0","255.2","0","57.0","0.0","23","","",NA,"","","1031402"
"CONUMA RIVER HATCHERY","49.800","-126.418","BC","",,NA,"",,"",,"1.0","3",NA,"384.3","3",NA,"0.0","19","","",NA,"","","1031844"
"ESTEVAN POINT","49.384","-126.551","BC","6.3","1","-1.1","15.5","1","-6.5","1","6.0","1",NA,"362.2","1",NA,"0.0","22","","",NA,"339.8","0.0","1032730"
"ESTEVAN POINT CS","49.383","-126.545","BC","6.1","0",NA,"14.9","0","-6.5","0","",,NA,"370.4","5",NA,"","21","",,NA,"356.5","0.0","1032731"
"GOLD RIVER TOWNSITE","49.779","-126.055","BC","3.8","1","-0.6","17.5","1","-11.5","1","19.0","1",NA,"282.2","1",NA,"","21","","",NA,"412.8","0.0","1033232"
"LENNARD ISLAND","49.111","-125.923","BC","",,NA,"",,"",,"0.0","0","0.0","385.4","0","85.0","0.0","25","","",NA,"","","1034600"
"NITINAT RIVER HATCHERY","48.859","-124.655","BC","4.5","1","-1.5","19.0","1","-9.0","1","13.4","1",NA,"375.2","1",NA,"0.0","25","","",NA,"390.9","0.0","1035612"
"NOOTKA LIGHTSTATION","49.600","-126.617","BC","6.3","0","-0.8","16.5","0","-5.5","0","0.0","0","0.0","345.6","0","72.0","0.0","21","","",NA,"350.6","0.0","1035614"
"PACHENA POINT","48.723","-125.097","BC","6.5","0","-0.6","16.0","0","-7.5","0","15.9","0","654.0","298.0","0","66.0","0.0","25","","",NA,"344.7","0.0","1035940"
"PORT ALBERNI COX LAKE","49.202","-124.752","BC","4.1","0","-1.6","15.5","0","-11.0","0","20.6","0","337.0","263.4","0","70.0","0.0","24","","",NA,"416.3","0.0","1036208"
"PORT ALICE","50.386","-127.453","BC","5.9","2","-0.7","21.5","2","-5.5","2","1.0","2",NA,"323.6","2",NA,"0.0","21","","",NA,"337.7","0.0","1036240"
"QUATSINO","50.533","-127.654","BC","5.5","5","-0.5","16.5","5","-6.0","5","1.6","5",NA,"220.9","5",NA,"","18","","",NA,"312.3","0.0","1036570"
"QUATSINO LIGHTSTATION","50.441","-128.033","BC","7.1","0","-0.4","19.5","0","-4.5","0","2.0","0","194.0","225.4","0","61.0","0.0","20","","",NA,"328.1","0.0","1036572"
"PORT ALBERNI (AUT)","49.317","-124.926","BC","3.2","0",NA,"15.1","0","-16.3","0","",,NA,"303.8","0",NA,"","19","",,NA,"445.4","0.0","1036B06"
"SARTINE ISLAND (AUT)","50.821","-128.908","BC","6.0","1",NA,"12.6","1","-5.7","0","",,NA,"",,NA,"","","",,NA,"348.5","0.0","1037090"
"SOLANDER ISLAND (AUT)","50.112","-127.940","BC","6.6","1",NA,"18.3","1","-4.4","0","",,NA,"177.8","2",NA,"","18","",,NA,"331.6","0.0","1037553"
"TAHSIS VILLAGE NORTH","49.932","-126.654","BC","4.9","9",NA,"16.5","7","-6.0","9","0.0","7",NA,"386.4","7",NA,"0.0","18","","",NA,"274.2","0.0","1037899"
"TOFINO A","49.082","-125.773","BC","6.2","0","-0.6","19.1","0","-7.8","0","11.4","0","415.0","389.8","0","79.0","0.0","23","","",NA,"354.5","0.0","1038205"
"UCLUELET KENNEDY CAMP","48.945","-125.527","BC","6.2","0","-1.0","20.0","0","-9.5","0","2.0","0","67.0","407.8","0","83.0","0.0","23","","",NA,"352.8","0.0","1038332"
"ZEBALLOS MURAUDE CREEK","50.053","-126.779","BC","4.3","0",NA,"17.0","0","-7.0","0","7.0","0",NA,"431.5","0",NA,"0.0","23","","",NA,"411.2","0.0","1039035"
"BOWEN ISLAND BOWEN BAY","49.366","-123.421","BC","",,NA,"",,"",,"6.3","19",NA,"151.8","19",NA,"0.0","9","","",NA,"","","104090R"
"BOWEN ISLAND SUNSET PARK","49.360","-123.402","BC","",,NA,"",,"",,"23.5","0",NA,"214.5","0",NA,"","21","","",NA,"","","104091B"
"GIBSONS GOWER POINT","49.386","-123.541","BC","5.5","0","-1.0","15.0","0","-8.0","0","10.4","0","282.0","145.8","0","67.0","0.0","21","","",NA,"376.2","0.0","1043152"
"MALIBU JERVIS INLET","50.165","-123.853","BC","4.9","0","-0.4","12.5","0","-7.0","0","17.5","0","173.0","264.2","0","68.0","0.0","18","","",NA,"394.4","0.0","1044840"
"MERRY ISLAND LIGHTSTATION","49.468","-123.913","BC","7.1","2","-0.2","13.0","1","-8.0","2","4.5","1",NA,"110.0","1",NA,"0.0","21","","",NA,"305.6","0.0","1045100"
"HOWE SOUND - PAM ROCKS","49.488","-123.299","BC","5.5","0",NA,"15.3","0","-5.6","0","",,NA,"58.4","0",NA,"","6","",,NA,"376.1","0.0","10459NN"
"PENDER HARBOUR","49.634","-124.032","BC","",,NA,"",,"",,"15.9","0",NA,"100.5","0",NA,"0.0","20","","",NA,"","","1046115"
"PORT MELLON","49.526","-123.496","BC","5.0","0",NA,"16.8","0","-8.2","0","",,NA,"453.0","0",NA,"1.0","19","",,NA,"391.1","0.0","1046332"
"POWELL RIVER A","49.834","-124.500","BC","4.1","0","-1.2","14.0","0","-12.2","0","11.8","0","182.0","158.2","0","89.0","0.0","23","","",NA,"417.0","0.0","1046391"
"POWELL RIVER","49.835","-124.497","BC","4.0","0",NA,"13.8","0","-11.9","0","",,NA,"229.0","1",NA,"","19","",,NA,"421.1","0.0","1046392"
"SECHELT AUT","49.458","-123.715","BC","4.5","1",NA,"15.5","1","-10.4","0","",,NA,"158.0","0",NA,"","21","",,NA,"391.5","0.0","1047172"
"SQUAMISH AIRPORT","49.783","-123.161","BC","3.0","1",NA,"15.4","1","-10.7","0","",,NA,"323.0","0",NA,"","22","",,NA,"435.7","0.0","10476F0"
"WHISTLER","50.129","-122.955","BC","-0.8","0","-1.6","12.2","0","-16.0","0","83.4","0","127.0","229.6","0","119.0","61.0","19","","",NA,"562.7","0.0","1048898"
"KINDAKUN ROCKS (AUT)","53.316","-132.772","BC","6.5","1",NA,"14.4","1","-1.9","0","",,NA,"168.8","12",NA,"","13","",,NA,"334.5","0.0","1054222"
"LANGARA","54.255","-133.058","BC","5.6","0","0.0","13.0","0","-2.3","0","0.0","0","0.0","231.8","0","101.0","0.0","22","",,NA,"372.5","0.0","1054500"
"LANGARA ISLAND RCS","54.255","-133.058","BC","5.4","1",NA,"12.8","1","-2.3","0","",,NA,"59.4","10",NA,"","13","",,NA,"365.1","0.0","1054503"
"MASSET A","54.000","-132.167","BC","4.9","0",NA,"13.5","0","-5.0","0","6.4","0",NA,"190.4","0",NA,"0.0","22","","",NA,"393.7","0.0","1054925"
"ROSE SPIT (AUT)","54.159","-131.661","BC","5.4","1",NA,"12.8","1","-2.7","0","",,NA,"113.6","14",NA,"","12","",,NA,"366.5","0.0","1056869"
"SANDSPIT A","53.254","-131.813","BC","6.4","12","0.7","12.5","12","-2.0","12","4.6","12",NA,"123.6","12",NA,"0.0","14","","",NA,"208.0","0.0","1057050"
"SANDSPIT","53.254","-131.814","BC","4.8","10",NA,"13.0","10","-2.3","10","",,NA,"13.0","11",NA,"","4","",,NA,"263.4","0.0","1057052"
"SANDSPIT AWOS","53.254","-131.814","BC","6.0","5",NA,"13.2","4","-2.4","4","",,NA,"113.5","6",NA,"","15","",,NA,"300.5","0.0","1057055"
"ADDENBROKE ISLAND","51.604","-127.864","BC","5.7","0","-0.5","18.0","0","-6.0","0","4.6","0","95.0","355.0","0","72.0","0.0","20","","",NA,"369.9","0.0","1060080"
"BELLA BELLA A","52.185","-128.157","BC","3.9","0",NA,"16.1","0","-12.4","0","",,NA,"289.0","0",NA,"","18","",,NA,"423.0","0.0","1060811"
"BELLA COOLA A","52.388","-126.596","BC","1.4","0","-1.4","14.1","0","-12.6","0","8.0","0","31.0","107.8","0","53.0","4.0","15","","",NA,"497.4","0.0","1060841"
"BOAT BLUFF","52.643","-128.524","BC","4.8","0","-0.4","14.0","0","-6.0","0","17.0","0","223.0","617.0","0","91.0","0.0","23","","",NA,"395.3","0.0","1060901"
"BONILLA ISLAND","53.493","-130.638","BC","6.0","0","-0.7","17.0","0","-3.5","0","6.8","0","237.0","240.6","0","91.0","0.0","23","","",NA,"360.7","0.0","1060902"
"BONILLA ISLAND (AUT)","53.500","-130.633","BC","6.0","1",NA,"16.2","1","-3.3","0","",,NA,"80.2","2",NA,"","16","",,NA,"346.8","0.0","1060R0K"
"CATHEDRAL POINT (AUT)","52.187","-127.470","BC","3.7","2",NA,"12.4","2","-9.0","0","",,NA,"",,NA,"","","",,NA,"399.7","0.0","1061458"
"CUMSHEWA ISLAND","53.030","-131.601","BC","6.7","1",NA,"14.8","1","-3.9","0","",,NA,"",,NA,"","","",,NA,"327.1","0.0","1062251"
"DRYAD POINT","52.185","-128.112","BC","5.3","0","-0.8","15.5","0","-6.5","0","5.0","0","215.0","236.8","0","68.0","0.0","19","","",NA,"381.6","0.0","1062544"
"EGG ISLAND","51.247","-127.835","BC","4.0","10","-2.3","10.5","10","-4.5","10","2.0","10",NA,"185.0","10",NA,"0.0","13","","",NA,"280.4","0.0","1062646"
"GREEN ISLAND","54.569","-130.708","BC","5.7","1","0.3","15.0","1","-3.5","1","1.8","1",NA,"172.6","1",NA,"0.0","20","","",NA,"357.6","0.0","1063298"
"GREY ISLET (AUT)","54.580","-130.698","BC","4.5","0",NA,"14.9","0","-4.5","0","",,NA,"197.8","0",NA,"","21","",,NA,"404.0","0.0","1063303"
"HERBERT ISLAND (AUT)","50.940","-127.647","BC","6.2","0",NA,"15.2","0","-3.9","0","",,NA,"101.2","0",NA,"","15","",,NA,"355.0","0.0","1063461"
"HOLLAND ROCK","54.173","-130.361","BC","5.6","0",NA,"18.0","0","-4.5","0","",,NA,"27.6","0",NA,"","6","",,NA,"372.9","0.0","1063496"
"IVORY ISLAND","52.270","-128.407","BC","5.1","0","-1.3","15.0","0","-6.0","0","5.0","0","86.0","247.6","0","65.0","0.0","20","","",NA,"385.9","0.0","1063690"
"KEMANO","53.563","-127.943","BC","0.4","1","-1.4","13.0","1","-12.0","1","17.2","1",NA,"196.2","1",NA,"16.0","15","","",NA,"509.8","0.0","1064020"
"KITIMAT TOWNSITE","54.054","-128.634","BC","-1.0","2","-2.8","9.0","2","-19.0","2","55.0","2",NA,"212.0","2",NA,"0.0","17","","",NA,"531.2","0.0","1064320"
"KITIMAT 2","54.010","-128.705","BC","1.0","15","-1.5","9.5","15","-11.0","15","48.5","3",NA,"273.7","3",NA,"","17","","",NA,"255.4","0.0","1064321"
"KITIMAT 3","54.065","-128.641","BC","",,NA,"",,"",,"64.0","1",NA,"258.0","1",NA,"50.0","16","","",NA,"","","1064322"
"LUCY ISLAND LIGHTSTATION","54.359","-130.729","BC","5.6","0",NA,"16.5","0","-4.0","0","",,NA,"",,NA,"","","",,NA,"372.3","0.0","1064728"
"PRINCE RUPERT","54.286","-130.445","BC","4.3","9",NA,"17.8","9","-7.6","5","",,NA,"143.0","7",NA,"","12","",,NA,"288.0","0.0","1066482"
"PRINCE RUPERT MONT CIRC","54.320","-130.290","BC","",,NA,"",,"",,"5.4","16",NA,"245.4","16",NA,"0.0","11","","",NA,"","","1066488"
"STEWART A","55.936","-129.985","BC","0.7","0","0.1","10.2","0","-10.1","0","21.1","0","19.0","205.1","0","89.0","6.0","18","","",NA,"519.6","0.0","1067742"
"STUIE TWEEDSMUIR LODGE","52.368","-126.067","BC","0.6","0","-1.1","14.0","0","-16.0","0","12.6","0","37.0","72.6","0","49.0","9.0","11","","",NA,"521.4","0.0","1067776"
"TERRACE A","54.466","-128.578","BC","0.0","0","-0.7","10.7","0","-12.9","0","61.2","0","109.0","208.6","0","112.0","45.0","16","",,NA,"538.7","0.0","1068130"
"TERRACE PCC","54.502","-128.625","BC","1.1","0","-0.7","12.5","0","-12.0","0","26.0","0","94.0","157.4","0","99.0","18.0","13","","",NA,"506.4","0.0","1068131"
"TRIPLE ISLAND","54.295","-130.880","BC","4.9","4",NA,"13.0","4","-3.0","4","4.0","4",NA,"83.6","4",NA,"","16","","",NA,"339.9","0.0","1068250"
"KITIMAT HATCHERY","54.044","-128.682","BC","1.1","10",NA,"12.0","10","-11.5","10","53.4","10",NA,"203.2","10",NA,"48.0","11","","",NA,"338.6","0.0","106D289"
"EQUITY SILVER","54.199","-126.277","BC","-5.9","11","-1.5","7.5","11","-28.0","11","54.4","11",NA,"55.0","11",NA,"","8","","",NA,"454.0","0.0","1072692"
"HOUSTON","54.396","-126.668","BC","-4.3","2",NA,"12.0","2","-25.0","2","17.0","2",NA,"31.8","2",NA,"0.0","7","","",NA,"624.9","0.0","1073615"
"SMITHERS","54.825","-127.183","BC","-3.2","4",NA,"11.0","4","-20.5","3","",,NA,"15.6","4",NA,"","5","",,NA,"550.2","0.0","1077499"
"SMITHERS A","54.825","-127.183","BC","-3.6","0","-1.5","11.1","0","-22.4","0","14.8","0","40.0","24.3","0","44.0","8.0","8","",,NA,"646.7","0.0","1077500"
"TOPLEY LANDING","54.816","-126.163","BC","-3.6","0","-1.0","13.0","0","-22.0","0","23.5","0","55.0","27.3","0","48.0","0.0","8","","",NA,"646.6","0.0","1078209"
"SUSKWA VALLEY","55.289","-127.171","BC","-3.8","0","-1.3","8.0","0","-22.0","0","25.0","0","58.0","49.0","0","63.0","17.0","13","","",NA,"652.7","0.0","107G879"
"OOTSA L SKINS L SPILLWAY","53.772","-125.997","BC","-4.2","0","-2.3","12.5","0","-24.0","0","",,NA,"",,NA,"","","","",NA,"666.5","0.0","1085835"
"OOTSA LAKESKINS LAKE CLIMATE","53.772","-125.997","BC","-3.2","0",NA,"12.5","0","-21.5","0","",,NA,"44.0","0",NA,"","7","",,NA,"635.4","0.0","1085836"
"PEMBERTON AIRPORT CS","50.306","-122.734","BC","0.1","1",NA,"11.3","1","-14.7","0","",,NA,"212.5","0",NA,"24.0","15","",,NA,"520.1","0.0","1086082"
"PUNTZI MOUNTAIN (AUT)","52.114","-124.136","BC","-6.0","0",NA,"18.0","0","-30.8","0","",,NA,"",,NA,"","","",,NA,"719.9","0.0","1086558"
"TATLAYOKO LAKE RCS","51.675","-124.403","BC","-3.1","0",NA,"18.2","0","-29.6","0","",,NA,"46.8","1",NA,"9.0","8","",,NA,"631.5","0.0","1088015"
"BURNS LAKE DECKER LAKE","54.383","-125.959","BC","-9.6","10",NA,"10.9","10","-29.1","10","",,NA,"20.1","10",NA,"15.0","5","",,NA,"552.0","0.0","1091174"
"FORT ST JAMES","54.455","-124.286","BC","-4.4","13","-1.4","12.0","13","-26.0","13","17.2","13",NA,"21.2","13",NA,"12.0","5","","",NA,"380.8","0.0","1092970"
"HORSEFLY LAKE GRUHS LAKE","52.363","-121.364","BC","-3.5","0","-2.5","18.0","0","-30.0","0","49.4","0","142.0","73.2","0","124.0","27.0","14","","",NA,"645.0","0.0","1093600"
"MCLEESE LAKE GRANITE MT","52.530","-122.287","BC","-5.2","14",NA,"14.0","14","-26.0","9","31.5","14",NA,"32.1","14",NA,"28.0","6","","",NA,"371.1","0.0","1095018"
"PRINCE GEORGE","53.884","-122.678","BC","-5.2","2",NA,"14.3","2","-29.4","2","",,NA,"36.0","2",NA,"","6","",,NA,"650.5","0.0","1096439"
"PRINCE GEORGE AIRPORT AUTO","53.889","-122.672","BC","-4.8","0",NA,"13.9","0","-29.2","0","",,NA,"50.4","0",NA,"11.0","10","",,NA,"682.7","0.0","1096453"
"PRINCE GEORGE WEST LAKE","53.776","-122.852","BC","-3.9","10",NA,"14.5","10","-30.5","10","20.0","10",NA,"53.2","10",NA,"","8","","",NA,"437.4","0.0","1096455"
"PRINCE GEORGE STP","53.880","-122.768","BC","-3.1","0","-1.6","16.0","0","-26.0","0","14.6","0","64.0","54.8","0","115.0","10.0","10","","",NA,"631.8","0.0","1096468"
"QUESNEL","53.026","-122.510","BC","-2.9","7",NA,"16.7","7","-24.5","6","",,NA,"18.4","7",NA,"","4","",,NA,"481.1","0.0","1096629"
"QUESNEL AIRPORT AUTO","53.027","-122.506","BC","-3.9","0",NA,"16.8","0","-27.9","0","",,NA,"26.0","0",NA,"10.0","7","",,NA,"655.6","0.0","1096631"
