"Environment and Climate Change Canada"
"Monthly Values for March - 2010"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"NANAIMO A","49.054","-123.870","BC","7.1","0","0.7","15.2","0","-4.7","0","3.6","0","58.0","108.9","0","96.0","0.0","14","","",NA,"339.0","0.0","1025370"
"NANAIMO CITY YARD","49.199","-123.988","BC","",,NA,"",,"",,"0.0","0","0.0","100.5","0","88.0","0.0","13","","",NA,"","","10253G0"
"PINE ISLAND","50.976","-127.728","BC","7.2","0","0.5","12.0","0","1.0","0","3.6","0","140.0","210.0","0","120.0","0.0","23","","",NA,"335.7","0.0","1026170"
"PORT HARDY A","50.680","-127.366","BC","6.1","0","0.6","13.8","0","-1.3","0","4.4","0","89.0","189.6","0","119.0","0.0","17","",,NA,"369.8","0.0","1026270"
"QUALICUM BEACH AIRPORT","49.337","-124.394","BC","6.5","0",NA,"15.5","0","-2.4","0","",,NA,"87.2","0",NA,"","11","",,NA,"357.6","0.0","1026562"
"QUALICUM R FISH RESEARCH","49.394","-124.617","BC","6.9","0","1.0","15.0","0","-1.0","0","1.0","0","23.0","106.4","0","88.0","0.0","13","","",NA,"343.6","0.0","1026565"
"QUINSAM RIVER HATCHERY","50.016","-125.304","BC","6.0","2","0.2","13.5","1","-2.0","2","1.0","1",NA,"144.4","1",NA,"0.0","17","","",NA,"347.7","0.0","1026639"
"SISTERS ISLAND","49.487","-124.435","BC","7.9","0",NA,"13.0","0","1.7","0","",,NA,"",,NA,"","","",,NA,"313.2","0.0","1027403"
"ENTRANCE ISLAND","49.209","-123.809","BC","7.6","0",NA,"13.0","0","1.5","0","0.0","0",NA,"76.8","0",NA,"0.0","13","","",NA,"322.0","0.0","102BFHH"
"COURTENAY MEADOWBROOK","49.717","-124.977","BC","6.4","2","0.7","14.5","2","0.0","1","2.0","2",NA,"150.8","2",NA,"0.0","12","","",NA,"337.4","0.0","102JR88"
"ALBERNI ROBERTSON CREEK","49.337","-124.982","BC","5.9","2","0.3","16.0","2","-2.0","2","2.0","2",NA,"250.0","2",NA,"0.0","17","","",NA,"350.2","0.0","1030230"
"AMPHITRITE POINT","48.921","-125.540","BC","",,"","",,"",,"",,NA,"0.0","30",NA,"","0","",,NA,"","","1030426"
"CAPE BEALE LIGHT","48.786","-125.216","BC","7.5","0","0.5","12.0","0","2.0","0","0.0","0","0.0","255.6","0","89.0","0.0","23","","",NA,"325.7","0.0","1031316"
"CARMANAH POINT","48.612","-124.751","BC","",,NA,"",,"",,"7.2","0","118.0","214.2","0","74.0","0.0","21","","",NA,"","","1031402"
"CONUMA RIVER HATCHERY","49.800","-126.418","BC","",,NA,"",,"",,"0.0","9",NA,"211.6","9",NA,"0.0","15","","",NA,"","","1031844"
"ESTEVAN POINT","49.384","-126.551","BC","7.0","0","0.1","13.0","0","0.5","0","3.8","0","268.0","354.2","0","117.0","0.0","24","","",NA,"341.2","0.0","1032730"
"ESTEVAN POINT CS","49.383","-126.545","BC","6.7","0",NA,"12.7","0","0.4","0","",,NA,"326.4","0",NA,"","23","",,NA,"350.4","0.0","1032731"
"HOLBERG CCR","50.633","-128.117","BC","0.8","0",NA,"11.4","0","-7.3","0","",,NA,"",,NA,"","","",,NA,"532.4","0.0","1033481"
"LENNARD ISLAND","49.111","-125.923","BC","",,NA,"",,"",,"0.0","1",NA,"317.0","1",NA,"0.0","21","","",NA,"","","1034600"
"NITINAT RIVER HATCHERY","48.859","-124.655","BC","6.7","2","0.3","19.0","2","-2.0","2","1.0","2",NA,"394.8","2",NA,"0.0","21","","",NA,"328.7","0.0","1035612"
"NOOTKA LIGHTSTATION","49.600","-126.617","BC","7.2","0","0.1","15.0","0","1.5","0","0.0","0","0.0","342.6","0","109.0","0.0","22","","",NA,"335.3","0.0","1035614"
"PACHENA POINT","48.723","-125.097","BC","7.2","0","0.3","13.5","0","-1.0","0","0.0","0","0.0","249.6","0","85.0","0.0","21","","",NA,"334.5","0.0","1035940"
"PORT ALBERNI COX LAKE","49.202","-124.752","BC","6.2","0","0.4","16.0","0","-2.0","0","2.4","0","21.0","236.5","0","104.0","0.0","20","","",NA,"365.4","0.0","1036208"
"PORT ALICE","50.386","-127.453","BC","6.3","4","-0.1","16.0","4","-1.0","4","1.5","4",NA,"428.3","4",NA,"0.0","22","","",NA,"316.3","0.0","1036240"
"QUATSINO","50.533","-127.654","BC","6.0","7","-0.4","14.3","7","-0.5","7","6.6","7",NA,"217.8","7",NA,"0.0","18","","",NA,"289.1","0.0","1036570"
"QUATSINO LIGHTSTATION","50.441","-128.033","BC","7.3","0","0.4","15.0","0","1.0","0","6.0","0","414.0","369.4","0","155.0","0.0","23","","",NA,"331.8","0.0","1036572"
"PORT ALBERNI (AUT)","49.317","-124.926","BC","5.8","0",NA,"15.8","0","-3.4","0","",,NA,"220.8","0",NA,"","16","",,NA,"379.3","0.0","1036B06"
"SARTINE ISLAND (AUT)","50.821","-128.908","BC","5.8","0",NA,"11.5","0","0.9","0","",,NA,"",,NA,"","","",,NA,"378.0","0.0","1037090"
"SOLANDER ISLAND (AUT)","50.112","-127.940","BC","6.4","0",NA,"12.8","0","-0.1","0","",,NA,"176.4","2",NA,"","20","",,NA,"358.1","0.0","1037553"
"TAHSIS VILLAGE NORTH","49.933","-126.650","BC","5.3","6",NA,"16.0","2","-1.0","6","5.0","2",NA,"410.6","2",NA,"0.0","20","","",NA,"316.5","0.0","1037899"
"TOFINO A","49.082","-125.773","BC","6.9","1","0.4","16.0","1","-0.6","1","0.0","1",NA,"340.2","1",NA,"0.0","20","","",NA,"333.1","0.0","1038205"
"UCLUELET KENNEDY CAMP","48.945","-125.527","BC","7.1","0","0.5","16.0","0","-2.0","0","0.0","0","0.0","351.5","0","109.0","0.0","22","","",NA,"338.1","0.0","1038332"
"BOWEN ISLAND BOWEN BAY","49.366","-123.421","BC","",,NA,"",,"",,"0.0","24",NA,"67.2","24",NA,"","6","","",NA,"","","104090R"
"BOWEN ISLAND SUNSET PARK","49.360","-123.402","BC","",,NA,"",,"",,"2.0","0",NA,"128.2","0",NA,"","16","","",NA,"","","104091B"
"GIBSONS GOWER POINT","49.386","-123.541","BC","7.7","0","0.7","14.5","0","0.5","0","0.0","0","0.0","96.8","0","80.0","0.0","15","","",NA,"318.0","0.0","1043152"
"MALIBU JERVIS INLET","50.165","-123.853","BC","6.7","4","0.5","14.0","4","0.0","4","0.0","4",NA,"266.2","4",NA,"0.0","19","","",NA,"305.0","0.0","1044840"
"HOWE SOUND - PAM ROCKS","49.488","-123.299","BC","8.1","0",NA,"15.9","0","1.9","0","",,NA,"75.0","0",NA,"","14","",,NA,"305.9","0.0","10459NN"
"PENDER HARBOUR","49.634","-124.032","BC","",,NA,"",,"",,"0.0","0",NA,"96.8","0",NA,"0.0","15","","",NA,"","","1046115"
"PORT MELLON","49.526","-123.496","BC","7.6","0",NA,"16.5","0","0.1","0","",,NA,"330.7","0",NA,"","16","",,NA,"323.6","0.0","1046332"
"POWELL RIVER A","49.834","-124.500","BC","6.1","0","0.3","14.1","0","-2.3","0","5.4","0","80.0","112.4","0","102.0","0.0","17","","",NA,"368.0","0.0","1046391"
"POWELL RIVER","49.835","-124.497","BC","6.0","0",NA,"14.3","0","-2.2","0","",,NA,"146.2","0",NA,"","13","",,NA,"373.0","0.0","1046392"
"SECHELT AUT","49.458","-123.715","BC","6.8","0",NA,"14.6","0","-1.9","0","",,NA,"111.6","0",NA,"","15","",,NA,"347.0","0.0","1047172"
"SQUAMISH AIRPORT","49.783","-123.161","BC","6.6","0",NA,"18.3","0","-3.4","0","",,NA,"216.1","0",NA,"","15","",,NA,"353.2","0.0","10476F0"
"SQUAMISH AIRPORT","49.782","-123.162","BC","6.6","2",NA,"18.5","2","-3.0","2","2.6","2",NA,"166.8","2",NA,"0.0","16","","",NA,"331.7","0.0","1047FF0"
"WHISTLER","50.129","-122.955","BC","2.8","4","0.4","13.6","4","-8.2","4","40.7","4",NA,"102.1","4",NA,"2.0","13","","",NA,"409.2","0.0","1048898"
"CAPE ST JAMES CS","51.936","-131.016","BC","6.1","0",NA,"12.3","0","0.7","0","",,NA,"",,NA,"","","",,NA,"369.6","0.0","1051351"
"KINDAKUN ROCKS (AUT)","53.316","-132.772","BC","6.0","0",NA,"11.8","0","0.4","0","",,NA,"96.0","14",NA,"","12","",,NA,"373.2","0.0","1054222"
"LANGARA","54.255","-133.058","BC","4.9","0","0.2","10.2","0","-1.0","0","7.8","0","70.0","208.6","0","139.0","0.0","23","",,NA,"405.9","0.0","1054500"
"LANGARA ISLAND RCS","54.255","-133.058","BC","5.0","0",NA,"10.2","0","-0.4","0","",,NA,"120.8","5",NA,"","19","",,NA,"404.2","0.0","1054503"
"MASSET A","54.000","-132.167","BC","4.9","0",NA,"11.0","0","-3.0","0","3.5","0",NA,"226.3","0",NA,"0.0","24","","",NA,"404.8","0.0","1054925"
"ROSE SPIT (AUT)","54.159","-131.661","BC","5.1","0",NA,"8.8","0","-3.3","0","",,NA,"117.2","18",NA,"","10","",,NA,"400.0","0.0","1056869"
"SANDSPIT A","53.254","-131.813","BC","5.1","8","0.3","11.0","8","-2.5","8","2.8","8",NA,"185.8","8",NA,"0.0","17","","",NA,"296.1","0.0","1057050"
"SANDSPIT AWOS","53.254","-131.813","BC","3.9","0",NA,"10.7","0","-15.1","0","",,NA,"160.0","1",NA,"","17","",,NA,"436.9","0.0","1057055"
"SEWALL MASSET INLET","53.764","-132.299","BC","4.7","14",NA,"10.0","14","-2.0","14","0.0","29",NA,"11.9","29",NA,"","2","","",NA,"226.1","0.0","105PA91"
"ADDENBROKE ISLAND","51.604","-127.864","BC","7.0","5","0.9","14.0","5","0.0","5","5.6","5",NA,"244.4","5",NA,"0.0","20","","",NA,"285.1","0.0","1060080"
"BELLA BELLA A","52.185","-128.157","BC","5.8","15",NA,"13.9","15","-3.3","14","",,NA,"119.5","15",NA,"","13","",,NA,"195.7","0.0","1060811"
"BELLA COOLA A","52.388","-126.596","BC","6.3","1","1.3","16.7","1","-4.1","1","0.0","1",NA,"45.1","1",NA,"0.0","12","","",NA,"350.3","0.0","1060841"
"BOAT BLUFF","52.643","-128.524","BC","6.0","0","0.7","14.0","0","0.0","0","1.2","0","9.0","596.8","0","139.0","0.0","29","","",NA,"372.6","0.0","1060901"
"BONILLA ISLAND","53.493","-130.638","BC","6.0","0","0.2","10.5","0","1.0","0","0.0","0","0.0","411.6","0","220.0","0.0","23","","",NA,"370.8","0.0","1060902"
"BONILLA ISLAND (AUT)","53.500","-130.633","BC","5.8","0",NA,"9.6","0","1.0","0","",,NA,"132.6","3",NA,"","16","",,NA,"378.8","0.0","1060R0K"
"CATHEDRAL POINT (AUT)","52.187","-127.470","BC","5.9","0",NA,"14.8","0","0.0","0","",,NA,"",,NA,"","","",,NA,"375.0","0.0","1061458"
"CUMSHEWA ISLAND","53.030","-131.601","BC","6.3","0",NA,"13.5","0","-0.2","0","",,NA,"76.0","8",NA,"","7","",,NA,"363.2","0.0","1062251"
"DRYAD POINT","52.185","-128.112","BC","6.7","0","0.7","14.0","0","-0.5","0","3.0","0","82.0","265.2","0","127.0","0.0","24","","",NA,"349.5","0.0","1062544"
"EGG ISLAND","51.247","-127.835","BC","6.6","0","0.4","13.0","0","-0.5","0","6.4","0","251.0","247.8","0","113.0","0.0","23","","",NA,"351.9","0.0","1062646"
"GREEN ISLAND","54.569","-130.708","BC","5.9","0","0.8","10.0","0","1.0","0","6.0","0","137.0","253.4","0","134.0","0.0","24","","",NA,"373.6","0.0","1063298"
"GREY ISLET (AUT)","54.580","-130.698","BC","4.5","1",NA,"9.5","0","-0.6","1","",,NA,"242.0","1",NA,"","24","",,NA,"404.9","0.0","1063303"
"HERBERT ISLAND (AUT)","50.940","-127.647","BC","7.1","0",NA,"12.6","0","0.9","0","",,NA,"94.2","0",NA,"","18","",,NA,"337.4","0.0","1063461"
"HOLLAND ROCK","54.173","-130.361","BC","5.6","4",NA,"11.6","3","-14.1","3","",,NA,"184.0","0",NA,"","23","",,NA,"334.2","0.0","1063496"
"IVORY ISLAND","52.270","-128.407","BC","6.5","0","0.8","12.5","0","0.5","0","2.0","0","25.0","240.4","0","105.0","0.0","25","","",NA,"356.5","0.0","1063690"
"KEMANO","53.563","-127.943","BC","",,"","",,"",,"1.0","0","7.0","160.2","0","117.0","0.0","22","","",NA,"","","1064020"
"KITIMAT TOWNSITE","54.054","-128.634","BC","4.5","2","1.3","11.0","2","-5.0","2","3.0","2",NA,"221.9","2",NA,"0.0","22","","",NA,"390.5","0.0","1064320"
"KITIMAT 2","54.010","-128.705","BC","4.1","13","0.3","12.0","13","-3.0","13","2.5","0","11.0","268.0","0","124.0","","25","","",NA,"250.5","0.0","1064321"
"KITIMAT 3","54.065","-128.641","BC","",,NA,"",,"",,"20.6","0","50.0","188.2","0","109.0","0.0","19","","",NA,"","","1064322"
"LUCY ISLAND LIGHTSTATION","54.359","-130.729","BC","5.5","0",NA,"10.5","0","0.0","0","",,NA,"",,NA,"","","",,NA,"387.2","0.0","1064728"
"MCINNES ISLAND","52.262","-128.719","BC","6.9","0","0.7","10.4","0","1.8","0","0.0","1",NA,"412.2","0","182.0","","30","",,NA,"343.1","0.0","1065010"
"PRINCE RUPERT AWOS","54.286","-130.445","BC","5.3","0",NA,"11.6","0","-1.2","0","",,NA,"313.5","0",NA,"","28","",,NA,"394.0","0.0","1066483"
"PRINCE RUPERT MONT CIRC","54.320","-130.290","BC","",,NA,"",,"",,"12.8","11",NA,"304.0","11",NA,"0.0","18","","",NA,"","","1066488"
"STEWART A","55.936","-129.985","BC","3.8","0","1.9","10.2","0","-4.1","0","22.7","0","59.0","166.3","0","137.0","0.0","25","","",NA,"441.3","0.0","1067742"
"STUIE TWEEDSMUIR LODGE","52.368","-126.067","BC","6.5","0","2.2","17.0","0","-3.5","0","0.6","0","9.0","27.2","0","51.0","0.0","10","","",NA,"357.1","0.0","1067776"
"TERRACE A","54.466","-128.578","BC","3.6","0","1.3","10.8","0","-5.8","0","14.9","0","43.0","158.4","0","172.0","0.0","20","",,NA,"444.9","0.0","1068130"
"TERRACE PCC","54.502","-128.625","BC","4.7","0","1.3","12.5","0","-3.5","0","0.0","0","0.0","143.9","0","202.0","0.0","21","","",NA,"411.1","0.0","1068131"
"TRIPLE ISLAND","54.295","-130.880","BC","5.7","0",NA,"11.5","0","0.0","0","0.0","0",NA,"210.8","0",NA,"0.0","23","","",NA,"381.5","0.0","1068250"
"KITIMAT HATCHERY","54.044","-128.682","BC","4.2","6",NA,"12.0","6","-3.5","6","4.0","6",NA,"165.5","6",NA,"0.0","16","","",NA,"344.5","0.0","106D289"
"EQUITY SILVER","54.199","-126.277","BC","-2.9","10","1.1","7.5","7","-17.0","10","11.0","2",NA,"11.0","2",NA,"0.0","6","","",NA,"439.2","0.0","1072692"
"HOUSTON","54.396","-126.668","BC","2.7","0",NA,"14.5","0","-10.0","0","0.0","0",NA,"5.2","0",NA,"0.0","2","","",NA,"473.9","0.0","1073615"
"NASS CAMP","55.238","-129.029","BC","4.1","1","2.5","11.5","1","-5.0","1","9.6","1",NA,"43.4","1",NA,"0.0","12","","",NA,"416.6","0.0","1075384"
"SMITHERS A","54.825","-127.183","BC","2.8","0","2.7","11.9","0","-8.7","0","7.2","0","43.0","13.8","0","67.0","0.0","2","",,NA,"472.0","0.0","1077500"
"UNUK RIVER ESKAY CREEK","56.653","-130.446","BC","0.3","0",NA,"17.0","0","-8.0","0","260.0","0",NA,"260.7","0",NA,"0.0","28","","",NA,"548.5","0.0","1078L3D"
"SUSKWA VALLEY","55.289","-127.171","BC","3.3","1","2.9","11.5","1","-8.5","1","8.6","1",NA,"35.9","1",NA,"0.0","10","","",NA,"442.2","0.0","107G879"
"OOTSA L SKINS L SPILLWAY","53.772","-125.997","BC","-1.4","0","0.9","12.0","0","-16.5","0","",,NA,"",,NA,"","","","",NA,"601.7","0.0","1085835"
"OOTSA LAKESKINS LAKE CLIMATE","53.772","-125.997","BC","-0.2","0",NA,"11.6","0","-14.5","0","8.0","29",NA,"0.0","2",NA,"8.0","0","",,NA,"562.8","0.0","1085836"
"PEMBERTON AIRPORT CS","50.306","-122.734","BC","5.0","0",NA,"16.1","0","-6.7","0","",,NA,"109.7","0",NA,"","12","",,NA,"403.7","0.0","1086082"
"PEMBERTON AIRPORT CWS","50.303","-122.738","BC","5.2","4",NA,"15.5","4","-6.0","4","9.0","4",NA,"62.0","4",NA,"","12","","",NA,"345.6","0.0","1086085"
"PUNTZI MOUNTAIN (AUT)","52.114","-124.136","BC","-0.2","0",NA,"14.0","0","-18.5","0","",,NA,"",,NA,"","","",,NA,"562.9","0.0","1086558"
"TATLAYOKO LAKE RCS","51.675","-124.403","BC","1.5","0",NA,"12.7","0","-13.7","0","",,NA,"18.7","0",NA,"","5","",,NA,"511.3","0.0","1088015"
"BARKERVILLE","53.069","-121.515","BC","-0.4","1","2.3","11.0","1","-20.0","1","10.0","1",NA,"30.2","1",NA,"","7","","",NA,"552.3","0.0","1090660"
"CRESCENT SPUR","53.600","-120.700","BC","4.9","11",NA,"16.5","11","-6.5","11","10.8","25",NA,"27.8","25",NA,"","5","","",NA,"262.6","0.0","1092120"
"FORT ST JAMES","54.425","-124.330","BC","2.5","0","4.3","14.0","0","-10.0","0","2.0","0","10.0","10.2","0","40.0","0.0","4","","",NA,"480.6","0.0","1092970"
"HIXON","53.532","-122.699","BC","2.6","4","1.8","15.0","4","-11.0","4","0.0","4",NA,"17.0","4",NA,"0.0","5","","",NA,"417.0","0.0","1093474"
"HORSEFLY LAKE GRUHS LAKE","52.363","-121.364","BC","3.2","0","2.9","16.5","0","-15.0","0","4.6","0","26.0","6.9","0","25.0","0.0","2","","",NA,"457.6","0.0","1093600"
"MCLEESE LAKE GRANITE MT","52.530","-122.287","BC","1.6","14",NA,"12.0","14","-10.0","9","0.6","14",NA,"6.3","14",NA,"43.0","2","","",NA,"279.1","0.0","1095018"
