"Environment and Climate Change Canada"
"Monthly Values for February - 2016"

"Legend"
"Stn_Name","Station Name"
"Lat","Latitude (North + , degrees)"
"Long","Longitude (West - , degrees)"
"Prov","Province"
"Tm","Mean Temperature (°C)"
"DwTm","Days without Valid Mean Temperature"
"D","Mean Temperature difference from Normal (1981-2010) (°C)"
"Tx","Highest Monthly Maximum Temperature (°C)"
"DwTx","Days without Valid Maximum Temperature"
"Tn","Lowest Monthly Minimum Temperature (°C)"
"DwTn","Days without Valid Minimum Temperature"
"S","Snowfall (cm)"
"DwS","Days without Valid Snowfall"
"S%N","Percent of Normal (1981-2010) Snowfall"
"P","Total Precipitation (mm)"
"DwP","Days without Valid Precipitation"
"P%N","Percent of Normal (1981-2010) Precipitation"
"S_G","Snow on the ground at the end of the month (cm)"
"Pd","Number of days with Precipitation 1.0 mm or more"
"BS","Bright Sunshine (hours)"
"DwBS","Days without Valid Bright Sunshine"
"BS%","Percent of Normal (1981-2010) Bright Sunshine"
"HDD","Degree Days below 18 °C"
"CDD","Degree Days above 18 °C"
"Clim_ID","Climate Identifier"
"NA","Not Available"

"Stn_Name","Lat","Long","Prov","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Clim_ID"
"SECHELT AUT","49.458","-123.715","BC","6.4","0",NA,"13.9","0","-1.7","0","",,NA,"115.9","0",NA,"","16","",,NA,"335.7","0.0","1047172"
"SQUAMISH AIRPORT","49.783","-123.161","BC","5.5","0",NA,"15.1","0","-1.1","0","",,NA,"301.8","0",NA,"","18","",,NA,"363.7","0.0","10476F0"
"WHISTLER","50.129","-122.955","BC","1.5","0","2.0","9.5","0","-6.1","0","25.4","0","40.0","209.8","0","201.0","45.0","20","","",NA,"477.3","0.0","1048898"
"CAPE ST JAMES","51.936","-131.016","BC","7.3","2",NA,"9.9","2","3.3","1","",,NA,"204.1","3",NA,"","24","",,NA,"287.8","0.0","1051351"
"KINDAKUN ROCKS (AUT)","53.316","-132.772","BC","7.8","2",NA,"12.1","2","3.8","1","",,NA,"204.0","2",NA,"","20","",,NA,"274.1","0.0","1054222"
"LANGARA","54.255","-133.058","BC","6.4","0","2.3","11.4","0","2.2","0","0.0","0","0.0","166.4","0","118.0","0.0","23","","",NA,"337.0","0.0","1054500"
"LANGARA ISLAND RCS","54.255","-133.058","BC","6.2","2",NA,"11.3","2","2.2","1","",,NA,"146.6","2",NA,"","18","",,NA,"319.9","0.0","1054503"
"MASSET A","54.000","-132.167","BC","6.1","0",NA,"12.0","0","-2.7","0","0.0","0",NA,"201.8","0",NA,"0.0","23","","",NA,"343.9","0.0","1054925"
"ROSE SPIT (AUT)","54.159","-131.661","BC","6.7","0",NA,"10.9","0","-2.1","0","",,NA,"425.2","0",NA,"","26","",,NA,"326.9","0.0","1056869"
"SANDSPIT A","53.254","-131.813","BC","6.5","0","2.4","12.0","0","0.0","0","0.0","0","0.0","214.0","0","164.0","0.0","24","","",NA,"333.6","0.0","1057050"
"SANDSPIT AIRPORT AUTO","53.249","-131.813","BC","6.5","0",NA,"11.7","0","0.8","0","",,NA,"185.5","0",NA,"","24","",,NA,"332.5","0.0","1057051"
"SANDSPIT","53.254","-131.814","BC","6.7","10",NA,"11.9","10","0.9","10","",,NA,"113.3","10",NA,"","15","",,NA,"215.4","0.0","1057052"
"ADDENBROKE ISLAND","51.604","-127.864","BC","7.9","1","2.9","14.0","1","2.0","1","0.0","1",NA,"247.9","1",NA,"0.0","22","","",NA,"283.2","0.0","1060080"
"BELLA BELLA","52.185","-128.157","BC","6.1","0",NA,"13.9","0","-2.6","0","",,NA,"253.3","0",NA,"","20","",,NA,"343.9","0.0","1060815"
"BELLA COOLA A","52.388","-126.596","BC","4.7","9","2.6","12.5","9","-2.9","9","0.0","9",NA,"72.6","9",NA,"0.0","10","","",NA,"266.2","0.0","1060841"
"BELLA COOLA AIRPORT","52.389","-126.587","BC","4.4","0",NA,"12.1","0","-4.2","0","",,NA,"83.1","0",NA,"","12","",,NA,"395.4","0.0","1060844"
"BOAT BLUFF","52.643","-128.524","BC","7.1","0","3.2","13.0","0","2.0","0","0.0","0","0.0","544.8","0","127.0","0.0","24","","",NA,"316.2","0.0","1060901"
"BONILLA ISLAND","53.493","-130.638","BC","7.7","0","2.6","16.0","0","4.0","0","0.0","0","0.0","294.2","0","166.0","0.0","26","","",NA,"299.8","0.0","1060902"
"BONILLA ISLAND (AUT)","53.493","-130.639","BC","7.4","12",NA,"10.4","12","3.8","11","",,NA,"104.8","12",NA,"","13","",,NA,"180.0","0.0","1060R0K"
"CATHEDRAL POINT (AUT)","52.187","-127.471","BC","5.9","2",NA,"9.9","2","1.8","1","",,NA,"190.6","2",NA,"","21","",,NA,"327.1","0.0","1061458"
"CUMSHEWA ISLAND","53.030","-131.602","BC","7.6","2",NA,"11.4","2","3.2","1","",,NA,"275.0","2",NA,"","22","",,NA,"280.6","0.0","1062251"
"DRYAD POINT","52.185","-128.112","BC","7.4","0","2.7","13.0","0","1.5","0","0.0","0","0.0","220.0","0","104.0","0.0","21","","",NA,"307.5","0.0","1062544"
"GREEN ISLAND","54.569","-130.708","BC","6.9","0","3.1","10.5","0","3.0","0","0.0","0","0.0","345.6","0","198.0","0.0","23","","",NA,"323.0","0.0","1063298"
"GREY ISLET (AUT)","54.580","-130.698","BC","6.9","1",NA,"10.9","1","3.0","1","",,NA,"238.8","1",NA,"","18","",,NA,"311.6","0.0","1063303"
"HERBERT ISLAND (AUT)","50.940","-127.632","BC","8.0","0",NA,"13.6","0","4.0","0","",,NA,"46.8","0",NA,"","12","",,NA,"289.2","0.0","1063461"
"HOLLAND ROCK","54.172","-130.361","BC","7.4","0",NA,"14.5","0","2.8","0","",,NA,"93.6","0",NA,"","17","",,NA,"306.8","0.0","1063496"
"IVORY ISLAND","52.270","-128.407","BC","7.6","0","2.7","12.0","0","2.0","0","0.0","0","0.0","236.2","0","121.0","0.0","24","","",NA,"302.1","0.0","1063690"
"KITIMAT TOWNSITE","54.054","-128.634","BC","3.4","0","3.1","8.0","0","-2.0","0","24.4","0","46.0","313.0","0","168.0","0.0","25","","",NA,"423.0","0.0","1064320"
"LUCY ISLAND LIGHTSTATION","54.296","-130.609","BC","7.4","0",NA,"13.7","0","3.1","0","",,NA,"",,NA,"","","",,NA,"308.4","0.0","1064728"
"MCINNES ISLAND","52.262","-128.719","BC","7.3","4","2.2","17.0","4","3.0","4","0.0","4",NA,"441.8","4",NA,"","21","","",NA,"267.5","0.0","1065010"
"PRINCE RUPERT","54.286","-130.445","BC","6.9","1",NA,"13.0","1","0.4","1","",,NA,"194.5","1",NA,"","18","",,NA,"309.7","0.0","1066482"
"PRINCE RUPERT MONT CIRC","54.320","-130.290","BC","",,NA,"",,"",,"0.0","9",NA,"280.4","9",NA,"0.0","18","","",NA,"","","1066488"
"STEWART A","55.936","-129.985","BC","2.1","0","3.2","7.9","0","-5.5","0","60.6","0","71.0","168.6","0","123.0","31.0","19","","",NA,"461.0","0.0","1067742"
"TERRACE PCC","54.502","-128.625","BC","3.8","0","3.6","10.5","0","-1.5","0","4.4","0","15.0","125.9","0","136.0","0.0","16","","",NA,"413.1","0.0","1068131"
"TERRACE A","54.469","-128.578","BC","2.4","0",NA,"8.7","0","-4.5","0","21.0","2",NA,"151.8","1",NA,"","20","",,NA,"453.0","0.0","1068134"
"TRIPLE ISLAND","54.295","-130.880","BC","7.3","0",NA,"11.5","0","3.5","0","0.0","0",NA,"102.2","0",NA,"0.0","18","","",NA,"309.8","0.0","1068250"
"KITIMAT HATCHERY","54.044","-128.682","BC","2.9","12",NA,"9.5","12","-2.5","12","22.0","12",NA,"180.1","12",NA,"0.0","13","","",NA,"257.4","0.0","106D289"
"EQUITY SILVER","54.199","-126.277","BC","-2.8","0","3.9","7.0","0","-18.5","0","41.4","0","102.0","41.4","0","101.0","0.0","8","","",NA,"604.6","0.0","1072692"
"HOUSTON","54.396","-126.668","BC","-1.1","15",NA,"8.0","15","-16.5","15","0.0","16",NA,"0.0","16",NA,"","0","","",NA,"267.2","0.0","1073615"
"SMITHERS","54.825","-127.183","BC","-0.1","2",NA,"7.8","2","-12.1","2","",,NA,"35.2","2",NA,"","10","",,NA,"489.0","0.0","1077499"
"SMITHERS A","54.825","-127.183","BC","0.1","0","4.5","8.3","0","-12.7","0","23.8","0","101.0","32.0","0","137.0","12.0","7","","",NA,"519.1","0.0","1077500"
"SMITHERS AIRPORT AUTO","54.824","-127.189","BC","-0.2","0",NA,"7.8","0","-13.6","0","",,NA,"33.4","0",NA,"14.0","10","",,NA,"527.6","0.0","1077501"
"SUSKWA VALLEY","55.289","-127.171","BC","-0.7","0","2.8","7.5","0","-12.0","0","25.9","0","99.0","49.2","0","135.0","19.0","14","","",NA,"541.4","0.0","107G879"
"OOTSA LAKESKINS LAKE CLIMATE","53.772","-125.997","BC","-1.7","0",NA,"10.9","0","-15.3","0","",,NA,"15.8","0",NA,"26.0","6","",,NA,"570.3","0.0","1085836"
"PEMBERTON AIRPORT CS","50.306","-122.734","BC","3.3","2",NA,"14.5","2","-4.3","1","",,NA,"103.0","2",NA,"0.0","12","",,NA,"396.8","0.0","1086082"
"PUNTZI MOUNTAIN (AUT)","52.114","-124.136","BC","-4.7","0",NA,"8.5","0","-25.7","0","",,NA,"3.5","0",NA,"24.0","1","",,NA,"658.2","0.0","1086558"
"TATLAYOKO LAKE RCS","51.675","-124.403","BC","0.6","0",NA,"13.0","0","-15.4","0","",,NA,"23.4","0",NA,"2.0","5","",,NA,"503.2","0.0","1088015"
"BURNS LAKE DECKER LAKE","54.383","-125.959","BC","-2.5","0",NA,"7.6","0","-18.9","0","",,NA,"23.2","0",NA,"37.0","8","",,NA,"594.5","0.0","1091174"
"FORT ST JAMES","54.455","-124.286","BC","-2.1","13","4.7","7.0","13","-14.5","13","11.0","13",NA,"12.2","13",NA,"25.0","4","","",NA,"321.8","0.0","1092970"
"FORT ST JAMES AUTO","54.455","-124.286","BC","-0.7","0",NA,"9.9","0","-15.0","0","",,NA,"25.7","1",NA,"25.0","8","",,NA,"542.5","0.0","1092975"
"HORSEFLY LAKE GRUHS LAKE","52.363","-121.364","BC","1.4","17","5.4","10.0","17","-9.0","17","6.2","17",NA,"17.9","17",NA,"","4","","",NA,"199.6","0.0","1093600"
"MCLEESE LAKE FRASERVIEW","52.380","-122.374","BC","2.6","0","5.6","12.5","0","-8.5","0","2.0","0","19.0","14.8","0","102.0","0.0","5","","",NA,"446.8","0.0","1095015"
"MCLEESE LAKE GRANITE MT","52.531","-122.286","BC","-0.8","15",NA,"9.0","11","-12.0","11","24.3","11",NA,"42.9","11",NA,"61.0","6","","",NA,"262.5","0.0","1095018"
"PRINCE GEORGE","53.884","-122.678","BC","0.3","3",NA,"7.0","3","-14.0","3","",,NA,"41.0","3",NA,"","11","",,NA,"461.2","0.0","1096439"
"PRINCE GEORGE AIRPORT AUTO","53.889","-122.672","BC","0.2","0",NA,"7.3","0","-14.5","0","",,NA,"58.0","0",NA,"4.0","13","",,NA,"516.3","0.0","1096453"
"PRINCE GEORGE STP","53.880","-122.768","BC","2.0","0","5.6","9.0","0","-10.0","0","25.6","0","125.0","59.0","0","203.0","11.0","14","","",NA,"465.4","0.0","1096468"
"QUESNEL","53.026","-122.510","BC","1.7","1",NA,"10.0","0","-11.2","1","",,NA,"38.1","1",NA,"","8","",,NA,"457.5","0.0","1096629"
"QUESNEL AIRPORT AUTO","53.027","-122.506","BC","1.6","0",NA,"10.1","0","-11.1","0","",,NA,"40.0","0",NA,"0.0","10","",,NA,"476.4","0.0","1096631"
"SPOKIN LAKE 4E","52.184","-121.686","BC","-1.7","0","3.7","10.5","0","-17.5","0","29.8","0","132.0","54.2","0","217.0","30.0","12","","",NA,"571.5","0.0","1097646"
"WILLIAMS LAKE A","52.183","-122.054","BC","0.1","0",NA,"8.3","0","-10.8","0","9.4","0",NA,"26.4","0",NA,"5.0","6","",,NA,"520.4","0.0","1098941"
"VANDERHOOF","54.033","-124.017","BC","-0.4","5","5.1","9.2","5","-15.0","5","7.6","5",NA,"19.3","5",NA,"0.0","7","","",NA,"442.0","0.0","1098D90"
"108 MILE HOUSE ABEL LAKE","51.623","-121.263","BC","0.1","2",NA,"9.0","2","-13.0","2","11.0","2",NA,"22.2","2",NA,"18.0","8","","",NA,"482.9","0.0","109E7R6"
"ABBOTSFORD A","49.025","-122.360","BC","7.6","0",NA,"15.9","0","1.2","0","0.0","0",NA,"194.6","0",NA,"","21","",,NA,"300.8","0.0","1100031"
"AGASSIZ RCS","49.243","-121.760","BC","7.4","0","1.6","15.6","0","0.5","0","",,NA,"191.1","0",NA,"","18","",,NA,"307.7","0.0","1100119"
"AGASSIZ CDA","49.243","-121.760","BC","7.8","0","2.7","16.5","0","1.0","0","0.0","0","0.0","233.2","0","164.0","0.0","19","","",NA,"297.0","0.0","1100120"
"WHISTLER - NESTERS","50.129","-122.955","BC","1.7","0",NA,"9.7","0","-5.8","0","",,NA,"114.8","0",NA,"23.0","16","",,NA,"471.4","0.0","1100875"
"BLACKCOMB BASE SLIDING CENTER","50.102","-122.936","BC","1.2","0",NA,"9.3","0","-6.5","0","",,NA,"107.0","0",NA,"70.0","15","",,NA,"487.3","0.0","1100881"
"BURNABY SIMON FRASER U","49.278","-122.918","BC","5.8","23","1.5","10.3","23","1.0","23","0.0","23",NA,"80.8","23",NA,"0.0","6","","",NA,"73.3","0.0","1101158"
"CALLAGHAN VALLEY","50.144","-123.111","BC","1.6","0",NA,"11.7","0","-6.2","0","",,NA,"263.4","0",NA,"94.0","19","",,NA,"476.5","0.0","1101300"
"COQUITLAM COMO LAKE AVE","49.269","-122.866","BC","",,NA,"",,"",,"0.1","0","1.0","252.9","0","139.0","0.0","20","","",NA,"","","1101889"
